	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
304. 	ITA 	TCS 	WT 	Daniele Bennati 	1980 	2 	120 	124 	[+]
305. 	ESP 	CJR 	PROF 	Carlos Barbero Questa 	1991 	1 	10 	124 	[+]
306. 	ESP 	SKY 	WT 	David Lopez 	1981 	1 	0 	124 	[+]
307. 	LAT 	KAT 	WT 	Gatis Smukulis 	1987 	2 	114 	122 	[+]
308. 	FRA 	FDJ 	WT 	Arthur Vichot 	1988 	6 	370 	120 	[+]
309. 	BEL 	WGG 	PROF 	Jerome Baugnies 	1987 	6 	345 	120 	[+]
310. 	SLO 	AST 	WT 	Borut Bozic 	1980 	4 	330 	120 	[+]
311. 	NED 	TLJ 	WT 	Barry Markus 	1991 	2 	80 	120 	[+]
312. 	AUS 	TCS 	WT 	Jay McCarthy 	1992 	1 	39 	120 	[+]
313. 	COL 	COL 	PROF 	Leonardo Duque 	1980 	1 	10 	120 	[+]
314. 	ITA 	UHC 	PROF 	Daniele Ratto 	1989 	1 	10 	120 	[+]
315. 	NED 	ROO 	PROF 	Huub Duyn 	1984 	1 	0 	120 	[+]
316. 	CRO 	RWS 	CONT 	Matija Kvasina 	1981 	1 	0 	120 	[+]
317. 	RUS 	KAT 	WT 	Vyacheslav Kuznetsov 	1989 	1 	64 	116 	[+]
318. 	FRA 	FDJ 	WT 	Kenny Elissonde 	1991 	1 	40 	115 	[+]
319. 	FRA 	FDJ 	WT 	Kevin Reza 	1988 	1 	25 	115 	[+]
320. 	ITA 	WGG 	PROF 	Marco Marcato 	1984 	1 	10 	115 	[+]
321. 	AUS 	TCS 	WT 	Michael Rogers 	1979 	4 	464 	114 	[+]
322. 	FRA 	ALM 	WT 	Christophe Riblon 	1981 	2 	125 	112 	[+]
323. 	USA 	UHC 	PROF 	Kiel Reijnen 	1986 	1 	70 	112 	[+]
324. 	CAN 	ALM 	WT 	Hugo Houle 	1990 	1 	0 	112 	[+]
325. 	ITA 	AND 	PROF 	Davide Appollonio 	1989 	4 	325 	110 	[+]
326. 	FRA 	EUC 	PROF 	Romain Sicard 	1988 	2 	200 	110 	[+]
327. 	EST 	AUB 	CONT 	Alo Jakin 	1986 	2 	100 	110 	[+]
328. 	BEL 	TSV 	PROF 	Thomas Sprengers 	1990 	1 	60 	110 	[+]
329. 	FRA 	BSE 	PROF 	Benoit Jarrier 	1988 	1 	40 	110 	[+]
330. 	GBR 	WGN 	CONT 	Owain Doull 	1993 	1 	0 	110 	[+]
331. 	SWE 	TBW 	CONT 	Michael Olsson 	1986 	1 	0 	110 	[+]
332. 	SLO 	LAM 	WT 	Luca Pibernik 	1993 	1 	0 	110 	[+]
333. 	COL 	COL 	PROF 	Carlos Quintero 	1986 	1 	0 	110 	[+]
334. 	LAT 	HSD 	CONT 	Toms Skujins 	1991 	1 	0 	110 	[+]
335. 	ESP 	MOV 	WT 	Gorka Izagirre 	1987 	1 	86 	109 	[+]
336. 	FRA 	FDJ 	WT 	Johan Le Bon 	1990 	2 	138 	108 	[+]
337. 	SUI 	FDJ 	WT 	Steve Morabito 	1983 	1 	95 	108 	[+]
338. 	USA 	TFR 	WT 	Matthew Busche 	1985 	1 	60 	108 	[+]
339. 	BEL 	TSV 	PROF 	Oliver Naesen 	1990 	1 	0 	108 	[+]
340. 	CAN 	OPM 	CONT 	Guillaume Boivin 	1989 	1 	0 	106 	[+]
341. 	POR 	CJR 	PROF 	José Gonçalves 	1989 	1 	0 	105 	[+]
342. 	ESP 	CJR 	PROF 	Angel Madrazo 	1988 	2 	125 	104 	[+]
343. 	ESP 	TFR 	WT 	Haimar Zubeldia 	1977 	4 	329 	100 	[+]
344. 	BEL 	WBC 	CONT 	Sébastien Delfosse 	1982 	4 	255 	100 	[+]
345. 	ITA 	ALM 	WT 	Rinaldo Nocentini 	1977 	4 	255 	100 	[+]
346. 	FRA 	COF 	PROF 	Cyril Lemoine 	1983 	1 	220 	100 	[+]
347. 	ITA 	LAM 	WT 	Roberto Ferrari 	1983 	4 	210 	100 	[+]
348. 	BEL 	TFR 	WT 	Jasper Stuyven 	1992 	2 	109 	100 	[+]
349. 	IRL 	SKT 	CONT 	Ryan Mullen 	1994 	2 	100 	100 	[+]
350. 	USA 	TCG 	WT 	Alex Howes 	1988 	1 	80 	100 	[+]
351. 	NED 	RIJ 	CONT 	Coen Vermeltfoort 	1988 	1 	50 	100 	[+]
352. 	BEL 	LTS 	WT 	Thomas De Gendt 	1986 	4 	20 	100 	[+]
353. 	BEL 	TSV 	PROF 	Preben Van Hecke 	1982 	1 	6 	100 	[+]
354. 	BEL 	WGG 	PROF 	Tim De Troyer 	1990 	1 	0 	100 	[+]
355. 	BEL 	WGG 	PROF 	Tom Devriendt 	1991 	1 	0 	100 	[+]
356. 	NOR 	XYZ 		Fredrik Strand Galta 	1992 	1 	0 	100 	[+]
357. 	NED 	BMC 	WT 	Floris Gerts 	1992 	1 	0 	100 	[+]
358. 	VEN 	AND 	PROF 	Yonder Godoy 	1993 	1 	0 	100 	[+]
359. 	SLO 	RWS 	CONT 	Jure Golcer 	1977 	1 	0 	100 	[+]
360. 	BRA 	FUN 	CONT 	Magno Nazaret 	1986 	1 	0 	100 	[+]
361. 	BEL 	WIL 	CONT 	Olivier Pardini 	1985 	1 	0 	100 	[+]
362. 	NOR 	TJO 	CONT 	Adrian Aas Stien 	1992 	1 	0 	100 	[+]
363. 	GRE 	BCP 	CONT 	Ioannis Tamouridis 	1980 	1 	0 	100 	[+]
364. 	AUS 	IAM 	WT 	David Tanner 	1984 	1 	0 	100 	[+]
365. 	NOR 	TSS 	CONT 	Andreas Vangstad 	1992 	1 	0 	100 	[+]
366. 	ALB 	YEL 	PROF 	Eugert Zhupa 	1990 	1 	0 	100 	[+]
367. 	ESP 	AST 	WT 	Luis Leon Sanchez 	1983 	4 	190 	95 	[+]
368. 	FRA 	BSE 	PROF 	Romain Feillu 	1984 	1 	100 	95 	[+]
369. 	COL 	MOV 	WT 	Winner Anacona 	1988 	4 	200 	94 	[+]
370. 	USA 	SKY 	WT 	Ian Boswell 	1991 	1 	20 	93 	[+]
371. 	USA 	TCG 	WT 	Tom Danielson 	1978 	6 	355 	90 	[+]
372. 	FRA 	M13 	CONT 	Benjamin Giraud 	1986 	2 	80 	90 	[+]
373. 	ITA 	AST 	WT 	Valerio Agnoli 	1985 	1 	40 	90 	[+]
374. 	ITA 	NIP 	PROF 	Daniele Colli 	1982 	1 	30 	90 	[+]
375. 	COL 	COL 	PROF 	Rodolfo Torres 	1987 	4 	0 	90 	[+]
376. 	BEL 	WGG 	PROF 	Frederik Backaert 	1990 	1 	0 	90 	[+]
377. 	ITA 	YEL 	PROF 	Matteo Busato 	1987 	1 	0 	90 	[+]
378. 	DEN 	TCG 	WT 	Lasse Hansen 	1992 	1 	0 	90 	[+]
379. 	GER 	BOA 	PROF 	Andreas Schillinger 	1983 	1 	0 	90 	[+]
380. 	NZL 	HSD 	CONT 	Dion Smith 	1993 	1 	0 	90 	[+]
381. 	ITA 	AST 	WT 	Dario Cataldo 	1985 	4 	244 	89 	[+]
382. 	AUS 	OGE 	WT 	Simon Clarke 	1986 	2 	102 	86 	[+]
383. 	ESP 	EQS 	WT 	Carlos Verona Quintanilla 	1992 	1 	12 	82 	[+]
384. 	USA 	JBC 	CONT 	Gavin Mannion 	1991 	1 	0 	81 	[+]
385. 	FRA 	EUC 	PROF 	Cyril Gautier 	1987 	8 	540 	80 	[+]
386. 	ITA 	LAM 	WT 	Filippo Pozzato 	1981 	4 	235 	80 	[+]
387. 	AUT 	TFR 	WT 	Riccardo Zoidl 	1988 	4 	170 	80 	[+]
388. 	DEN 	OGE 	WT 	Magnus Cort Nielsen 	1993 	2 	135 	80 	[+]
389. 	FRA 	ALM 	WT 	Sebastien Turgot 	1984 	2 	121 	80 	[+]
390. 	SWE 	COF 	PROF 	Jonas Ahlstrand 	1990 	2 	100 	80 	[+]
391. 	SLO 	UHC 	PROF 	Janez Brajkovic 	1983 	2 	100 	80 	[+]
392. 	BEL 	TGA 	WT 	Bert De Backer 	1984 	1 	90 	80 	[+]
393. 	FRA 	COF 	PROF 	Florian Senechal 	1993 	1 	80 	80 	[+]
394. 	COL 	TCG 	WT 	Janier Acevedo 	1984 	2 	60 	80 	[+]
395. 	RUS 	KAT 	WT 	Egor Silin 	1988 	1 	50 	80 	[+]
396. 	GER 	BOA 	PROF 	Phil Bauhaus 	1994 	1 	0 	80 	[+]
397. 	COL 	COL 	PROF 	Alex Cano 	1983 	1 	0 	80 	[+]
398. 	DEN 	CLT 	PROF 	Mads Pedersen 	1995 	1 	0 	80 	[+]
399. 	FRA 	XYZ 		Nans Peters 	1994 	1 	0 	80 	[+]
400. 	NED 	TCG 	WT 	Sebastian Langeveld 	1985 	8 	500 	76 	[+]
401. 	NED 	OGE 	WT 	Pieter Weening 	1981 	4 	206 	76 	[+]
402. 	NZL 	OGE 	WT 	Sam Bewley 	1987 	1 	0 	75 	[+]
403. 	GER 	IAM 	WT 	Roger Kluge 	1986 	1 	0 	75 	[+]
404. 	ESP 	SKD 	CONT 	Francisco Mancebo 	1976 	1 	0 	75 	[+]
405. 	ESP 	MOV 	WT 	Ruben Fernandez 	1991 	1 	20 	74 	[+]
406. 	NED 	ROO 	PROF 	Jesper Asselman 	1990 	1 	50 	72 	[+]
407. 	FRA 	ALM 	WT 	Damien Gaudin 	1986 	2 	1 	72 	[+]
408. 	AUS 	JBC 	CONT 	Lachlan Morton 	1992 	1 	0 	71 	[+]
409. 	ITA 	TCG 	WT 	David Villella 	1991 	6 	250 	70 	[+]
410. 	AUT 	IAM 	WT 	Stefan Denifl 	1987 	1 	65 	70 	[+]
411. 	FRA 	COF 	PROF 	Yoan Bagot 	1987 	1 	50 	70 	[+]
412. 	ITA 	UHC 	PROF 	Alessandro Bazzana 	1984 	1 	50 	70 	[+]
413. 	NOR 	IAM 	WT 	Sondre Holst Enger 	1993 	1 	15 	70 	[+]
414. 	COL 	EQS 	WT 	Fernando Gaviria 	1994 	2 	0 	70 	[+]
415. 	ITA 	TCG 	WT 	Alberto Bettiol 	1993 	1 	0 	70 	[+]
416. 	BEL 	TSV 	PROF 	Amaury Capiot 	1993 	1 	0 	70 	[+]
417. 	ESP 	MUR 	CONT 	Jon Ander Insausti 	1992 	1 	0 	70 	[+]
418. 	ESP 	TNN 	PROF 	Javier Megias 	1983 	1 	0 	70 	[+]
419. 	RUS 	LOK 	CONT 	Evgeny Shalunov 	1992 	1 	0 	70 	[+]
420. 	SUI 	IAM 	WT 	Reto Hollenstein 	1985 	1 	70 	69 	[+]
421. 	ITA 	BOA 	PROF 	Cesare Benedetti 	1987 	1 	4 	68 	[+]
422. 	GER 	BMC 	WT 	Marcus Burghardt 	1983 	2 	125 	66 	[+]
423. 	BEL 	EQS 	WT 	Pieter Serry 	1988 	2 	97 	66 	[+]
424. 	SLO 	TGA 	WT 	Luka Mezgec 	1988 	8 	537 	65 	[+]
425. 	COL 	ALM 	WT 	Carlos Betancur 	1989 	20 	452 	65 	[+]
426. 	FRA 	ALM 	WT 	Mikael Cherel 	1986 	1 	60 	65 	[+]
427. 	ITA 	OGE 	WT 	Ivan Santaromita 	1984 	2 	43 	65 	[+]
428. 	GER 	MOV 	WT 	Jasha Sütterlin 	1992 	1 	40 	65 	[+]
429. 	BEL 	TLJ 	WT 	Maarten Wynants 	1982 	2 	190 	64 	[+]
430. 	RUS 	KAT 	WT 	Maxim Belkov 	1985 	1 	14 	62 	[+]
431. 	BEL 	LTS 	WT 	Jelle Vanendert 	1985 	14 	705 	60 	[+]
432. 	BEL 	EQS 	WT 	Julien Vermote 	1989 	4 	210 	60 	[+]
433. 	BEL 	IAM 	WT 	Dries Devenyns 	1983 	2 	210 	60 	[+]
434. 	USA 	AIR 	CONT 	Chris Horner 	1971 	2 	195 	60 	[+]
435. 	DEN 	CLT 	PROF 	Rasmus Quaade 	1990 	4 	170 	60 	[+]
436. 	COL 	COL 	PROF 	Miguel Rubiano 	1984 	2 	150 	60 	[+]
437. 	ITA 	AZT 	CONT 	Antonio Parrinello 	1988 	1 	90 	60 	[+]
438. 	FRA 	BSE 	PROF 	Arnaud Gerard 	1984 	1 	80 	60 	[+]
439. 	ITA 	ROT 	CONT 	Andrea Pasqualon 	1988 	1 	75 	60 	[+]
440. 	USA 	BMC 	WT 	Peter Stetina 	1987 	2 	50 	60 	[+]
441. 	FRA 	RLM 	CONT 	Julien Antomarchi 	1984 	1 	0 	60 	[+]
442. 	BEL 	LTS 	WT 	Stig Broeckx 	1990 	1 	0 	60 	[+]
443. 	DEN 	CLT 	PROF 	Michael Carbel 	1995 	1 	0 	60 	[+]
444. 	FRA 	ADT 	CONT 	Romain Combaud 	1991 	1 	0 	60 	[+]
445. 	ITA 	NIP 	PROF 	Pierpaolo De Negri 	1986 	1 	0 	60 	[+]
446. 	CRO 	ADR 	CONT 	Radoslav Rogina 	1979 	1 	0 	60 	[+]
447. 	GER 	LTS 	WT 	Marcel Sieberg 	1982 	1 	0 	60 	[+]
448. 	BEL 	WBC 	CONT 	Antoine Warnier 	1993 	1 	0 	60 	[+]
449. 	POL 	EQS 	WT 	Lukasz Wisniowski 	1991 	1 	0 	60 	[+]
450. 	CAN 	OGE 	WT 	Svein Tuft 	1977 	6 	446 	59 	[+]
451. 	BLR 	SKY 	WT 	Kanstantsin Siutsou 	1982 	4 	234 	58 	[+]
452. 	RUS 	KAT 	WT 	Sergey Chernetskiy 	1990 	2 	170 	58 	[+]
453. 	RUS 	KAT 	WT 	Vladimir Isaychev 	1986 	1 	14 	58 	[+]
454. 	COL 	TFR 	WT 	Julian Arredondo 	1988 	14 	639 	55 	[+]
455. 	NED 	OGE 	WT 	Jens Mouris 	1980 	1 	60 	54 	[+]
456. 	COL 	SKY 	WT 	Sebastian Henao 	1993 	1 	2 	54 	[+]
457. 	AUT 	BOA 	PROF 	Patrick Konrad 	1991 	1 	90 	53 	[+]
458. 	GER 	BMC 	WT 	Rick Zabel 	1993 	4 	58 	52 	[+]
459. 	ESP 	MOV 	WT 	Igor Anton 	1983 	2 	0 	52 	[+]
460. 	CRO 	TCS 	WT 	Robert Kiserlovski 	1986 	6 	295 	50 	[+]
461. 	ITA 	BAR 	PROF 	Enrico Battaglin 	1989 	4 	215 	50 	[+]
462. 	GER 	TLJ 	WT 	Paul Martens 	1983 	4 	190 	50 	[+]
463. 	ESP 	CJR 	PROF 	Sergio Pardilla 	1984 	2 	130 	50 	[+]
464. 	FRA 	COF 	PROF 	Adrien Petit 	1990 	2 	120 	50 	[+]
465. 	RUS 	RVL 	PROF 	Roman Maikin 	1990 	1 	95 	50 	[+]
466. 	AUS 	OGE 	WT 	Leigh Howard 	1989 	1 	75 	50 	[+]
467. 	SLO 	SSC 	CONT 	Jure Kocjan 	1984 	1 	70 	50 	[+]
468. 	FRA 	COF 	PROF 	Steve Chainel 	1983 	1 	40 	50 	[+]
469. 	KAZ 	AST 	WT 	Rusian Tleubayev 	1987 	1 	30 	50 	[+]
470. 	NED 	DPC 	PROF 	Wouter Wippert 	1990 	2 	0 	50 	[+]
471. 	NOR 	TJO 	CONT 	Odd Christian Eiking 	1994 	1 	0 	50 	[+]
472. 	BLR 	LAM 	WT 	Ilia Koshevoy 	1991 	1 	0 	50 	[+]
473. 	GBR 	WGN 	CONT 	Christopher Lawless 	1995 	1 	0 	50 	[+]
474. 	GBR 	BSE 	PROF 	Daniel McLay 	1992 	1 	0 	50 	[+]
475. 	GBR 	MGT 	CONT 	Mark McNally 	1989 	1 	0 	50 	[+]
476. 	NED 	RIJ 	CONT 	Wouter Mol 	1982 	1 	0 	50 	[+]
477. 	GER 	STG 	CONT 	Nils Politt 	1994 	1 	0 	50 	[+]
478. 	ITA 	WGG 	PROF 	Mirko Selvaggi 	1985 	1 	0 	50 	[+]
479. 	LTU 	M13 	CONT 	Evaldas Siskevicius 	1988 	1 	0 	50 	[+]
480. 	ITA 	AND 	PROF 	Simone Stortoni 	1985 	1 	0 	50 	[+]
481. 	NED 	BKP 	CONT 	Mathieu van der Poel 	1995 	1 	0 	50 	[+]
482. 	NED 	CJP 	CONT 	Joey van Rhee 	1992 	1 	0 	50 	[+]
483. 	FRA 	AUB 	CONT 	Theo Vimpere 	1990 	1 	0 	50 	[+]
484. 	RUS 	KAT 	WT 	Alexander Porsev 	1986 	4 	260 	46 	[+]
485. 	ESP 	EQS 	WT 	David De La Cruz 	1989 	1 	34 	46 	[+]
486. 	NZL 	LTS 	WT 	Gregory Henderson 	1976 	2 	160 	45 	[+]
487. 	FRA 	BSE 	PROF 	Jonathan Hivert 	1985 	2 	140 	45 	[+]
488. 	JPN 	EUC 	PROF 	Yukiya Arashiro 	1984 	2 	120 	45 	[+]
489. 	DEN 	TCS 	WT 	Michael Mørkøv 	1985 	2 	120 	45 	[+]
490. 	FRA 	BSE 	PROF 	Pierre-Luc Perichon 	1987 	1 	120 	45 	[+]
491. 	POR 	TCG 	WT 	Andre Cardoso 	1984 	1 	45 	45 	[+]
492. 	SWE 	TGA 	WT 	Tobias Ludvigsson 	1991 	2 	30 	45 	[+]
493. 	USA 	TGA 	WT 	Chad Haga 	1988 	1 	30 	45 	[+]
494. 	ESP 	CJR 	PROF 	Luis Mas 	1989 	1 	120 	44 	[+]
495. 	NED 	TLJ 	WT 	Maarten Tjallingii 	1977 	1 	52 	44 	[+]
496. 	RSA 	MTN 	PROF 	Johan Van Zyl 	1991 	1 	0 	44 	[+]
497. 	USA 	UHC 	PROF 	John Murphy 	1984 	1 	0 	42 	[+]
498. 	USA 	MTN 	PROF 	Tyler Farrar 	1984 	14 	865 	40 	[+]
499. 	RSA 	MTN 	PROF 	Reinardt Janse van Rensburg 	1989 	2 	80 	40 	[+]
500. 	GER 	CLT 	PROF 	Fabian Wegmann 	1980 	1 	70 	40 	[+]
501. 	ITA 	AND 	PROF 	Francesco Chicchi 	1980 	1 	60 	40 	[+]
502. 	ITA 	LAM 	WT 	Manuele Mori 	1980 	1 	50 	40 	[+]
503. 	USA 	OPM 	CONT 	Eric Young 	1989 	1 	50 	40 	[+]
504. 	NED 	ROO 	PROF 	Wesley Kreder 	1990 	1 	30 	40 	[+]
505. 	ITA 	BAR 	PROF 	Enrico Barbin 	1990 	1 	10 	40 	[+]
506. 	USA 	TCG 	WT 	Benjamin King 	1989 	1 	10 	40 	[+]
507. 	SLO 	ADR 	CONT 	Marko Kump 	1988 	1 	10 	40 	[+]
508. 	IRL 	MTN 	PROF 	Matthew Brammeier 	1985 	1 	0 	40 	[+]
509. 	ITA 	NIP 	PROF 	Iuri Filosi 	1992 	1 	0 	40 	[+]
510. 	ESP 	RPB 	CONT 	Alberto Gallego Ruiz 	1990 	1 	0 	40 	[+]
511. 	GBR 	BDT 	CONT 	Tao Geoghegan Hart 	1995 	1 	0 	40 	[+]
512. 	FRA 	ADT 	CONT 	Yann Guyot 	1986 	1 	0 	40 	[+]
513. 	FRA 	ALM 	WT 	Quentin Jauregui 	1994 	1 	0 	40 	[+]
514. 	NED 	TLJ 	WT 	Tom Leezer 	1985 	1 	0 	40 	[+]
515. 	ITA 	NIP 	PROF 	Nicolas Marini 	1993 	1 	0 	40 	[+]
516. 	USA 	BDT 	CONT 	Logan Owen 	1995 	1 	0 	40 	[+]
517. 	AUT 	TIR 	CONT 	Lukas Pöstlberger 	1992 	1 	0 	40 	[+]
518. 	BEL 	LTS 	WT 	Kenneth Van Rooy 	1993 	1 	0 	40 	[+]
519. 	GER 	MTN 	PROF 	Gerald Ciolek 	1986 	4 	220 	39 	[+]
520. 	SVK 	BMC 	WT 	Peter Velits 	1985 	4 	190 	38 	[+]
521. 	GER 	BOA 	PROF 	Paul Voss 	1986 	1 	115 	38 	[+]
522. 	ITA 	TCG 	WT 	Alan Marangoni 	1984 	1 	25 	36 	[+]
523. 	ITA 	NIP 	PROF 	Alessandro Malaguti 	1987 	1 	0 	35 	[+]
524. 	VEN 	YEL 	PROF 	Alejandro Monsalve 	1989 	1 	0 	35 	[+]
525. 	NED 	TLJ 	WT 	Timo Roosen 	1993 	1 	0 	34 	[+]
526. 	USA 	SKY 	WT 	Danny Pate 	1979 	1 	0 	33 	[+]
527. 	GER 	ALM 	WT 	Patrick Gretsch 	1987 	1 	1 	32 	[+]
528. 	POL 	XYZ 		Kamil Zielinski 	1988 	1 	0 	31 	[+]
529. 	ITA 	BAR 	PROF 	Edoardo Zardini 	1989 	4 	280 	30 	[+]
530. 	BEL 	BMC 	WT 	Loic Vliegen 	1993 	2 	70 	30 	[+]
531. 	FRA 	EUC 	PROF 	Jimmy Engoulvent 	1979 	1 	52 	30 	[+]
532. 	FRA 	BSE 	PROF 	Kevin Ledanois 	1993 	1 	50 	30 	[+]
533. 	BEL 	AST 	WT 	Laurens De Vreese 	1988 	1 	40 	30 	[+]
534. 	ARG 	LAM 	WT 	Maximiliano Richeze 	1983 	1 	30 	30 	[+]
535. 	BEL 	VGS 	CONT 	Wout Van Aert 	1994 	1 	30 	30 	[+]
536. 	BEL 	IAM 	WT 	Thomas Degand 	1986 	1 	10 	30 	[+]
537. 	USA 	IAM 	WT 	Larry Warbasse 	1990 	1 	10 	30 	[+]
538. 	POL 	TCS 	WT 	Pawel Poljanski 	1990 	1 	4 	30 	[+]
539. 	GER 	RNR 	CONT 	Pascal Ackermann 	1994 	1 	0 	30 	[+]
540. 	FRA 	BSE 	PROF 	Franck Bonnamour 	1995 	1 	0 	30 	[+]
541. 	GBR 	CJR 	PROF 	Hugh Carthy 	1994 	1 	0 	30 	[+]
542. 	COL 	COL 	PROF 	Daniel Martinez 	1996 	1 	0 	30 	[+]
543. 	NED 	RDT 	CONT 	Sam Oomen 	1995 	1 	0 	30 	[+]
544. 	USA 	UHC 	PROF 	Tanner Putt 	1992 	1 	0 	30 	[+]
545. 	USA 	HSD 	CONT 	Robbie Squire 	1990 	1 	0 	30 	[+]
546. 	FRA 	COF 	PROF 	Anthony Turgis 	1994 	1 	0 	30 	[+]
547. 	FRA 	COF 	PROF 	Clement Venturini 	1993 	1 	0 	30 	[+]
548. 	POR 	CJR 	PROF 	Ricardo Vilela 	1987 	1 	0 	30 	[+]
549. 	GER 	TGA 	WT 	Maximilian Walscheid 	1993 	1 	0 	30 	[+]
550. 	GER 	BKP 	CONT 	Philipp Walsleben 	1987 	1 	0 	30 	[+]
551. 	LUX 	TFR 	WT 	Laurent Didier 	1984 	2 	140 	28 	[+]
552. 	ITA 	TFR 	WT 	Marco Coledan 	1988 	1 	0 	28 	[+]
553. 	GER 	KAT 	WT 	Rüdiger Selig 	1989 	1 	0 	28 	[+]
554. 	RUS 	KAT 	WT 	Eduard Vorganov 	1982 	1 	0 	28 	[+]
555. 	USA 	BMC 	WT 	Joey Rosskopf 	1989 	1 	70 	26 	[+]
556. 	ITA 	KAT 	WT 	Jacopo Guarnieri 	1987 	1 	96 	25 	[+]
557. 	RUS 	LOK 	CONT 	Sergey Shilov 	1988 	1 	20 	25 	[+]
558. 	KOR 	KSP 	CONT 	Joon Yong Seo 	1988 	1 	0 	25 	[+]
559. 	BEL 	TSV 	PROF 	Bert Van Lerberghe 	1992 	1 	0 	25 	[+]
560. 	DEN 	XYZ 		Mads Würtz Schmidt 	1994 	1 	0 	25 	[+]
561. 	SUI 	BMC 	WT 	Michael Schär 	1986 	1 	50 	24 	[+]
562. 	NZL 	TLJ 	WT 	George Bennett 	1990 	1 	20 	24 	[+]
563. 	RUS 	KAT 	WT 	Pavel Kochetkov 	1986 	1 	10 	22 	[+]
564. 	AUS 	OGE 	WT 	Brett Lancaster 	1979 	1 	60 	21 	[+]
565. 	BEL 	LTS 	WT 	Kenny Dehaes 	1984 	4 	250 	20 	[+]
566. 	FRA 	COF 	PROF 	Romain Hardy 	1988 	2 	180 	20 	[+]
567. 	AUS 	LTS 	WT 	Adam Hansen 	1981 	2 	100 	20 	[+]
568. 	BEL 	COF 	PROF 	Kenneth Vanbilsen 	1990 	1 	85 	20 	[+]
569. 	ITA 	BAR 	PROF 	Nicola Ruffoni 	1990 	1 	80 	20 	[+]
570. 	FRA 	BSE 	PROF 	Brice Feillu 	1985 	1 	75 	20 	[+]
571. 	FRA 	FDJ 	WT 	Laurent Pichon 	1986 	1 	68 	20 	[+]
572. 	USA 	HSD 	CONT 	Robin Carpenter 	1992 	1 	40 	20 	[+]
573. 	ESP 	TFR 	WT 	Markel Irizar 	1980 	1 	35 	20 	[+]
574. 	FRA 	ALM 	WT 	Maxime Daniel 	1991 	1 	30 	20 	[+]
575. 	POR 	RPB 	CONT 	Frederico Figueiredo 	1991 	1 	30 	20 	[+]
576. 	COL 	TCS 	WT 	Edward Beltran 	1990 	1 	20 	20 	[+]
577. 	FRA 	FDJ 	WT 	Lorenzo Manzin 	1994 	1 	10 	20 	[+]
578. 	BEL 	COF 	PROF 	Louis Verhelst 	1990 	1 	10 	20 	[+]
579. 	FRA 	EUC 	PROF 	Jérôme Cousin 	1989 	1 	2 	20 	[+]
580. 	SUI 	BMC 	WT 	Tom Bohli 	1994 	1 	0 	20 	[+]
581. 	FRA 	ALM 	WT 	Guillaume Bonnafond 	1987 	1 	0 	20 	[+]
582. 	BEL 	WBC 	CONT 	Ludwig De Winter 	1992 	1 	0 	20 	[+]
583. 	FRA 	AUB 	CONT 	Anthony Maldonado 	1991 	1 	0 	20 	[+]
584. 	POR 	TCS 	WT 	Sergio Paulinho 	1980 	1 	0 	20 	[+]
585. 	ITA 	BAR 	PROF 	Andrea Piechele 	1987 	1 	0 	20 	[+]
586. 	FRA 	M13 	CONT 	Clément Saint-Martin 	1991 	1 	0 	20 	[+]
587. 	ITA 	BAR 	PROF 	Paolo Simion 	1992 	1 	0 	20 	[+]
588. 	NED 	MET 	CONT 	Remco te Brake 	1988 	1 	0 	20 	[+]
589. 	NED 	TGA 	WT 	Lars van der Haar 	1991 	1 	0 	20 	[+]
590. 	ITA 	UHC 	PROF 	Federico Zurlo 	1994 	1 	0 	20 	[+]
591. 	IRL 	SKY 	WT 	Philip Deignan 	1983 	2 	124 	19 	[+]
592. 	FRA 	FDJ 	WT 	Jérémy Roy 	1983 	1 	78 	18 	[+]
593. 	FRA 	FDJ 	WT 	Matthieu Ladagnous 	1984 	1 	48 	18 	[+]
594. 	ITA 	AST 	WT 	Davide Malacarne 	1987 	1 	50 	17 	[+]
595. 	SLO 	TCG 	WT 	Kristjan Koren 	1986 	4 	310 	16 	[+]
596. 	FRA 	ADT 	CONT 	Fabien Canal 	1989 	1 	0 	15 	[+]
597. 	ESP 	W52 	CONT 	Delio Fernandez 	1986 	1 	0 	15 	[+]
598. 	POR 	RPB 	CONT 	Cesar Fonte 	1986 	1 	0 	15 	[+]
599. 	KAZ 	AST 	WT 	Arman Kamyshev 	1991 	1 	0 	15 	[+]
600. 	BEL 	TSV 	PROF 	Jarl Salomein 	1989 	1 	0 	15 	[+]
601. 	NED 	TLJ 	WT 	Bram Tankink 	1978 	1 	0 	15 	[+]
602. 	NED 	IAM 	WT 	Stef Clement 	1982 	2 	142 	14 	[+]
603. 	ITA 	TCS 	WT 	Ivan Basso 	1977 	2 	90 	14 	[+]
604. 	ESP 	CJR 	PROF 	Miguel Angel Benito 	1993 	1 	0 	14 	[+]
605. 	ITA 	EQS 	WT 	Fabio Sabatini 	1985 	1 	0 	14 	[+]
606. 	ITA 	TCS 	WT 	Matteo Tosatto 	1974 	1 	0 	14 	[+]
607. 	SUI 	TFR 	WT 	Grégory Rast 	1980 	1 	10 	13 	[+]
608. 	ITA 	AST 	WT 	Alessandro Vanotti 	1980 	1 	0 	13 	[+]
609. 	BEL 	ALM 	WT 	Johan Vansummeren 	1981 	1 	70 	12 	[+]
