Year,Rider ID,Rider Name,Country,UCI Team,UCI Cat,Age,Price,Score
2019,3809.0,Kohei Uchima,JPN,UKO,CONT,31.0,1.0,0.0
2020,3809.0,Kohei Uchima,JPN,UKO,CONT,32.0,1.0,0.0
2017,3810.0,Quentin Valognes,FRA,TNN,PROF,21.0,1.0,0.0
2018,3810.0,Quentin Valognes,FRA,TNN,PROF,22.0,1.0,0.0
2017,3811.0,Taco van der Hoorn,NED,RNL,PROF,24.0,1.0,125.0
2018,3811.0,Taco van der Hoorn,NED,RNL,PROF,25.0,1.0,360.0
2019,3811.0,Taco van der Hoorn,NED,TJV,WT,26.0,4.0,142.0
2020,3811.0,Taco van der Hoorn,NED,TJV,WT,27.0,2.0,0.0
2017,3812.0,Nathan Van Hooydonck,BEL,BMC,WT,22.0,1.0,0.0
2018,3812.0,Nathan Van Hooydonck,BEL,BMC,WT,23.0,1.0,47.0
2019,3812.0,Nathan Van Hooydonck,BEL,CPT,WT,24.0,1.0,96.0
2020,3812.0,Nathan Van Hooydonck,BEL,CCC,WT,25.0,1.0,0.0
2017,3813.0,Rik van IJzendoorn,NED,TNN,PROF,30.0,1.0,0.0
2018,3813.0,Rik van IJzendoorn,NED,TNN,PROF,31.0,1.0,0.0
2019,3813.0,Rik van IJzendoorn,NED,XYZ,,32.0,1.0,0.0
2017,3814.0,Leo Vincent,FRA,FDJ,WT,22.0,1.0,0.0
2018,3814.0,Leo Vincent,FRA,FDJ,WT,23.0,1.0,0.0
2019,3814.0,Leo Vincent,FRA,GFC,WT,24.0,1.0,0.0
2020,3814.0,Leo Vincent,FRA,GFC,WT,25.0,1.0,0.0
2017,3815.0,Meiyin Wang,CHN,TBM,WT,29.0,1.0,15.0
2018,3815.0,Meiyin Wang,CHN,TBM,WT,30.0,1.0,43.0
2019,3815.0,Meiyin Wang,CHN,TBM,WT,31.0,1.0,0.0
2020,3815.0,Meiyin Wang,CHN,HEN,CONT,32.0,1.0,0.0
2017,3816.0,Tyler Williams,USA,ICA,PROF,23.0,1.0,0.0
2018,3816.0,Tyler Williams,USA,ICA,PROF,24.0,1.0,0.0
2019,3816.0,Tyler Williams,USA,XYZ,,25.0,1.0,0.0
2017,3817.0,Enzo Wouters,BEL,LTS,WT,21.0,1.0,0.0
2018,3817.0,Enzo Wouters,BEL,LTS,WT,22.0,1.0,62.0
2019,3817.0,Enzo Wouters,BEL,LTS,WT,23.0,1.0,18.0
2020,3817.0,Enzo Wouters,BEL,TIS,CONT,24.0,1.0,0.0
2017,3818.0,Josu Zabala,ESP,CJR,PROF,24.0,1.0,0.0
2018,3818.0,Josu Zabala,ESP,CJR,PROF,25.0,1.0,3.0
2019,3818.0,Josu Zabala,ESP,XYZ,,26.0,1.0,0.0
2017,3819.0,Alex Frame,NZL,JLT,CONT,24.0,1.0,0.0
2018,3819.0,Alex Frame,NZL,TFS,WT,25.0,1.0,68.0
2019,3819.0,Alex Frame,NZL,TFS,WT,26.0,1.0,30.0
2020,3819.0,Alex Frame,NZL,XYZ,,27.0,1.0,0.0
2017,3823.0,Rhys Howells,GBR,WGN,CONT,30.0,1.0,0.0
2018,3823.0,Rhys Howells,GBR,XYZ,,31.0,1.0,0.0
2019,3823.0,Rhys Howells,GBR,XYZ,,32.0,1.0,0.0
2016,3825.0,Brandon McNulty,USA,RLY,CONT,18.0,1.0,0.0
2017,3825.0,Brandon McNulty,USA,RLY,CONT,19.0,1.0,0.0
2018,3825.0,Brandon McNulty,USA,RLY,PROF,20.0,1.0,100.0
2019,3825.0,Brandon McNulty,USA,RLY,PROF,21.0,1.0,50.0
2020,3825.0,Brandon McNulty,USA,UAD,WT,22.0,1.0,0.0
2017,3826.0,Jérémy Lecroq,FRA,RLM,CONT,22.0,1.0,60.0
2018,3826.0,Jérémy Lecroq,FRA,VCC,PROF,23.0,1.0,140.0
2019,3826.0,Jérémy Lecroq,FRA,VCB,PROF,24.0,1.0,0.0
2020,3826.0,Jérémy Lecroq,FRA,VCB,PROF,25.0,1.0,0.0
2017,3827.0,David Menut,FRA,AUB,CONT,24.0,1.0,160.0
2018,3827.0,David Menut,FRA,AUB,CONT,25.0,1.0,0.0
2019,3827.0,David Menut,FRA,XYZ,,26.0,1.0,0.0
2017,3828.0,Yousef Mohamed Mirza,UAE,UAD,WT,29.0,1.0,270.0
2018,3828.0,Yousef Mohamed Mirza,UAE,UAD,WT,30.0,2.0,16.0
2019,3828.0,Yousef Mohamed Mirza,UAE,UAD,WT,31.0,1.0,122.0
2020,3828.0,Yousef Mohamed Mirza,UAE,UAD,WT,32.0,1.0,0.0
2017,3830.0,Jan-Willem van Schip,NED,DCR,CONT,23.0,1.0,100.0
2018,3830.0,Jan-Willem van Schip,NED,RNL,PROF,24.0,1.0,160.0
2019,3830.0,Jan-Willem van Schip,NED,ROC,PROF,25.0,1.0,120.0
2020,3830.0,Jan-Willem van Schip,NED,BRT,CONT,26.0,1.0,0.0
2017,3831.0,Matthias De Witte,BEL,CIB,CONT,24.0,1.0,10.0
2018,3831.0,Matthias De Witte,BEL,VWC,PROF,25.0,1.0,0.0
2019,3831.0,Matthias De Witte,BEL,ROC,PROF,26.0,1.0,0.0
2020,3831.0,Matthias De Witte,BEL,NRL,CONT,27.0,1.0,0.0
2017,3832.0,Jelle Mannaerts,BEL,TIS,CONT,26.0,1.0,40.0
2018,3832.0,Jelle Mannaerts,BEL,TIS,CONT,27.0,1.0,50.0
2019,3832.0,Jelle Mannaerts,BEL,TIS,CONT,28.0,1.0,0.0
2020,3832.0,Jelle Mannaerts,BEL,XYZ,,29.0,1.0,0.0
2017,3833.0,Dmitry Sokolov,RUS,LOK,CONT,29.0,1.0,0.0
2018,3833.0,Dmitry Sokolov,RUS,XYZ,,30.0,1.0,0.0
2019,3833.0,Dmitry Sokolov,RUS,XYZ,,31.0,1.0,0.0
2017,3834.0,Dmitry Strakhov,RUS,LOK,CONT,22.0,1.0,50.0
2018,3834.0,Dmitry Strakhov,RUS,TKA,WT,23.0,1.0,122.0
2019,3834.0,Dmitry Strakhov,RUS,TKA,WT,24.0,1.0,0.0
2020,3834.0,Dmitry Strakhov,RUS,GAZ,PROF,25.0,1.0,0.0
2017,3835.0,Nicola Gaffurini,ITA,SAN,CONT,28.0,1.0,72.0
2018,3835.0,Nicola Gaffurini,ITA,SAN,CONT,29.0,1.0,2.0
2019,3835.0,Nicola Gaffurini,ITA,XYZ,,30.0,1.0,0.0
2017,3837.0,Albert Torres,ESP,DCT,CONT,27.0,1.0,15.0
2018,3837.0,Albert Torres,ESP,DCT,CONT,28.0,1.0,0.0
2019,3837.0,Albert Torres,ESP,XYZ,,29.0,1.0,0.0
2020,3837.0,Albert Torres,ESP,MOV,WT,30.0,1.0,0.0
2017,3838.0,Salvador Guardiola,ESP,UKO,CONT,29.0,1.0,30.0
2018,3838.0,Salvador Guardiola,ESP,KIN,CONT,30.0,1.0,0.0
2019,3838.0,Salvador Guardiola,ESP,KIN,CONT,31.0,1.0,0.0
2020,3838.0,Salvador Guardiola,ESP,KIN,CONT,32.0,1.0,0.0
2017,3839.0,Rui Pedro Vinhas,POR,W52,CONT,31.0,1.0,50.0
2018,3839.0,Rui Pedro Vinhas,POR,W52,CONT,32.0,1.0,0.0
2019,3839.0,Rui Pedro Vinhas,POR,W52,PROF,33.0,1.0,0.0
2020,3839.0,Rui Pedro Vinhas,POR,W52,CONT,34.0,1.0,0.0
2017,3840.0,Danilo Celano,ITA,AMO,CONT,28.0,1.0,130.0
2018,3840.0,Danilo Celano,ITA,CJR,PROF,29.0,1.0,0.0
2019,3840.0,Danilo Celano,ITA,AMO,CONT,30.0,1.0,0.0
2020,3840.0,Danilo Celano,ITA,TSC,CONT,31.0,1.0,0.0
2017,3841.0,Kevin Le Cunff,FRA,AUB,CONT,29.0,1.0,30.0
2018,3841.0,Kevin Le Cunff,FRA,AUB,CONT,30.0,1.0,115.0
2019,3841.0,Kevin Le Cunff,FRA,AUB,CONT,31.0,1.0,30.0
2020,3841.0,Kevin Le Cunff,FRA,XYZ,,32.0,1.0,0.0
2017,3844.0,James Knox,GBR,WGN,CONT,22.0,1.0,30.0
2018,3844.0,James Knox,GBR,QST,WT,23.0,1.0,90.0
2019,3844.0,James Knox,GBR,DQT,WT,24.0,1.0,568.0
2020,3844.0,James Knox,GBR,DQT,WT,25.0,6.0,0.0
2017,3845.0,Oscar Eduardo Sanchez,ESP,BSM,CONT,32.0,1.0,10.0
2018,3845.0,Oscar Eduardo Sanchez,ESP,XYZ,,33.0,1.0,0.0
2019,3845.0,Oscar Eduardo Sanchez,ESP,XYZ,,34.0,1.0,0.0
2017,3853.0,Matthew Holmes,GBR,MGT,CONT,24.0,1.0,60.0
2018,3853.0,Matthew Holmes,GBR,MGT,CONT,25.0,1.0,40.0
2019,3853.0,Matthew Holmes,GBR,MGT,CONT,26.0,1.0,65.0
2020,3853.0,Matthew Holmes,GBR,LTS,WT,27.0,1.0,0.0
2017,3855.0,Davide Orrico,ITA,SAN,CONT,27.0,1.0,50.0
2018,3855.0,Davide Orrico,ITA,VOL,CONT,28.0,1.0,62.0
2019,3855.0,Davide Orrico,ITA,VBG,CONT,29.0,1.0,0.0
2020,3855.0,Davide Orrico,ITA,VBG,CONT,30.0,1.0,0.0
2017,3856.0,Benjamin Thomas,FRA,ADT,CONT,22.0,1.0,370.0
2018,3856.0,Benjamin Thomas,FRA,FDJ,WT,23.0,4.0,0.0
2019,3856.0,Benjamin Thomas,FRA,GFC,WT,24.0,1.0,100.0
2020,3856.0,Benjamin Thomas,FRA,GFC,WT,25.0,1.0,0.0
2017,3865.0,Henrique Madeira Casimiro,POR,EFP,CONT,31.0,1.0,50.0
2018,3865.0,Henrique Madeira Casimiro,POR,EFP,CONT,32.0,1.0,0.0
2019,3865.0,Henrique Madeira Casimiro,POR,EFP,CONT,33.0,1.0,0.0
2020,3865.0,Henrique Madeira Casimiro,POR,UIO,CONT,34.0,1.0,0.0
2017,3866.0,Torkil Veyhe,DEN,TCQ,CONT,27.0,1.0,70.0
2018,3866.0,Torkil Veyhe,DEN,TVC,CONT,28.0,1.0,0.0
2019,3866.0,Torkil Veyhe,DEN,RIW,PROF,29.0,1.0,14.0
2020,3866.0,Torkil Veyhe,DEN,RIW,PROF,30.0,1.0,0.0
2017,3867.0,Corne Van Kessel,NED,TFL,CONT,26.0,1.0,30.0
2018,3867.0,Corne Van Kessel,NED,TFL,CONT,27.0,1.0,0.0
2019,3867.0,Corne Van Kessel,NED,TFL,CONT,28.0,1.0,0.0
2020,3867.0,Corne Van Kessel,NED,CWG,PROF,29.0,1.0,0.0
2017,3868.0,Gian Friesecke,SUI,VOL,CONT,23.0,1.0,30.0
2018,3868.0,Gian Friesecke,SUI,VOL,CONT,24.0,1.0,62.0
2019,3868.0,Gian Friesecke,SUI,SRA,CONT,25.0,1.0,0.0
2020,3868.0,Gian Friesecke,SUI,XYZ,,26.0,1.0,0.0
2017,3869.0,Fabian Lienhard,SUI,VOL,CONT,24.0,1.0,150.0
2018,3869.0,Fabian Lienhard,SUI,HCA,PROF,25.0,1.0,0.0
2019,3869.0,Fabian Lienhard,SUI,IAM,CONT,26.0,1.0,80.0
2020,3869.0,Fabian Lienhard,SUI,GFC,WT,27.0,1.0,0.0
2017,3872.0,Sasu Halme,FIN,XYZ,,21.0,1.0,100.0
2018,3872.0,Sasu Halme,FIN,XYZ,,22.0,1.0,0.0
2019,3872.0,Sasu Halme,FIN,XYZ,,23.0,1.0,0.0
2017,3875.0,Jerome Mainard,FRA,ADT,CONT,31.0,1.0,90.0
2018,3875.0,Jerome Mainard,FRA,RLM,CONT,32.0,1.0,0.0
2019,3875.0,Jerome Mainard,FRA,XYZ,,33.0,1.0,0.0
2017,3876.0,Tadej Pogacar,SLO,ROG,CONT,19.0,1.0,60.0
2018,3876.0,Tadej Pogacar,SLO,ROG,CONT,20.0,1.0,80.0
2019,3876.0,Tadej Pogacar,SLO,UAD,WT,21.0,1.0,1736.0
2020,3876.0,Tadej Pogacar,SLO,UAD,WT,22.0,22.0,0.0
2017,3877.0,Hermann Pernsteiner,AUT,AMP,CONT,27.0,1.0,50.0
2018,3877.0,Hermann Pernsteiner,AUT,TBM,WT,28.0,1.0,275.0
2019,3877.0,Hermann Pernsteiner,AUT,TBM,WT,29.0,2.0,140.0
2020,3877.0,Hermann Pernsteiner,AUT,TBM,WT,30.0,1.0,0.0
2010,3878.0,Pawel Cieslik,POL,MRZ,CONT,24.0,1.0,0.0
2011,3878.0,Pawel Cieslik,POL,XYZ,,25.0,0.0,0.0
2012,3878.0,Pawel Cieslik,POL,XYZ,,26.0,0.0,0.0
2013,3878.0,Pawel Cieslik,POL,XYZ,,27.0,0.0,0.0
2014,3878.0,Pawel Cieslik,POL,XYZ,,28.0,0.0,0.0
2015,3878.0,Pawel Cieslik,POL,WHI,CONT,29.0,1.0,0.0
2016,3878.0,Pawel Cieslik,POL,VAT,PROF,30.0,1.0,60.0
2017,3878.0,Pawel Cieslik,POL,ELA,CONT,31.0,1.0,35.0
2018,3878.0,Pawel Cieslik,POL,CCC,PROF,32.0,1.0,50.0
2019,3878.0,Pawel Cieslik,POL,WIB,CONT,33.0,1.0,0.0
2020,3878.0,Pawel Cieslik,POL,VOS,CONT,34.0,1.0,0.0
2017,3879.0,Matti Manninen,FIN,FIX,CONT,25.0,1.0,100.0
2018,3879.0,Matti Manninen,FIN,XYZ,,26.0,1.0,0.0
2019,3879.0,Matti Manninen,FIN,XYZ,,27.0,1.0,0.0
2017,3880.0,Toon Aerts,BEL,TFL,CONT,24.0,1.0,50.0
2018,3880.0,Toon Aerts,BEL,TFL,CONT,25.0,1.0,0.0
2019,3880.0,Toon Aerts,BEL,TFL,CONT,26.0,1.0,80.0
2020,3880.0,Toon Aerts,BEL,TBL,CONT,27.0,1.0,0.0
2017,3881.0,Jasper De Laat,NED,MET,CONT,23.0,1.0,10.0
2018,3881.0,Jasper De Laat,NED,MET,CONT,24.0,1.0,0.0
2019,3881.0,Jasper De Laat,NED,XYZ,,25.0,1.0,0.0
2017,3882.0,Yorben Van Tichelt,BEL,ERC,CONT,23.0,1.0,50.0
2018,3882.0,Yorben Van Tichelt,BEL,XYZ,,24.0,1.0,0.0
2019,3882.0,Yorben Van Tichelt,BEL,XYZ,,25.0,1.0,0.0
2017,3883.0,Yusuke Hatanaka,JPN,UKO,CONT,32.0,1.0,110.0
2018,3883.0,Yusuke Hatanaka,JPN,UKO,CONT,33.0,1.0,0.0
2019,3883.0,Yusuke Hatanaka,JPN,UKO,CONT,34.0,1.0,0.0
2020,3883.0,Yusuke Hatanaka,JPN,UKO,CONT,35.0,1.0,0.0
2017,3884.0,Rasmus Fossum Tiller,NOR,TJI,CONT,21.0,1.0,100.0
2018,3884.0,Rasmus Fossum Tiller,NOR,TJI,CONT,22.0,1.0,15.0
2019,3884.0,Rasmus Fossum Tiller,NOR,TDD,WT,23.0,1.0,22.0
2020,3884.0,Rasmus Fossum Tiller,NOR,NTT,WT,24.0,1.0,0.0
2017,3885.0,Matteo Dal-cin,CAN,RLY,CONT,26.0,1.0,100.0
2018,3885.0,Matteo Dal-cin,CAN,RLY,PROF,27.0,1.0,0.0
2019,3885.0,Matteo Dal-cin,CAN,RLY,PROF,28.0,1.0,0.0
2020,3885.0,Matteo Dal-cin,CAN,RLY,PROF,29.0,1.0,0.0
2017,3892.0,Romain Le Roux,FRA,ADT,CONT,25.0,1.0,15.0
2018,3892.0,Romain Le Roux,FRA,FST,PROF,26.0,1.0,0.0
2019,3892.0,Romain Le Roux,FRA,PCB,PROF,27.0,1.0,0.0
2020,3892.0,Romain Le Roux,FRA,PCB,PROF,28.0,1.0,0.0
2017,3893.0,Jeremy Leveau,FRA,RLM,CONT,25.0,1.0,30.0
2018,3893.0,Jeremy Leveau,FRA,DMP,PROF,26.0,1.0,8.0
2019,3893.0,Jeremy Leveau,FRA,DMP,PROF,27.0,1.0,3.0
2020,3893.0,Jeremy Leveau,FRA,NRL,CONT,28.0,1.0,0.0
2017,3894.0,Egoitz Fernandez,ESP,UKO,CONT,25.0,1.0,30.0
2018,3894.0,Egoitz Fernandez,ESP,EUK,CONT,26.0,1.0,0.0
2017,3895.0,Domenic Weinstein,GER,RNR,CONT,23.0,1.0,30.0
2018,3895.0,Domenic Weinstein,GER,RNR,CONT,24.0,1.0,0.0
2019,3895.0,Domenic Weinstein,GER,XYZ,,25.0,1.0,0.0
2017,3896.0,Aksel Nommela,EST,LPC,CONT,23.0,1.0,160.0
2018,3896.0,Aksel Nommela,EST,BRT,CONT,24.0,1.0,110.0
2019,3896.0,Aksel Nommela,EST,WVA,PROF,25.0,1.0,10.0
2020,3896.0,Aksel Nommela,EST,WVA,PROF,26.0,1.0,0.0
2017,3897.0,Emils Liepins,LAT,DMP,PROF,25.0,1.0,40.0
2018,3897.0,Emils Liepins,LAT,ONE,CONT,26.0,1.0,10.0
2019,3897.0,Emils Liepins,LAT,WVA,PROF,27.0,1.0,240.0
2020,3897.0,Emils Liepins,LAT,TFS,WT,28.0,2.0,0.0
2017,3898.0,Jose Alfredo Rodriguez,MEX,ELV,CONT,20.0,1.0,10.0
2018,3898.0,Jose Alfredo Rodriguez,MEX,ELV,CONT,21.0,1.0,0.0
2019,3898.0,Jose Alfredo Rodriguez,MEX,ELV,CONT,22.0,1.0,0.0
2020,3898.0,Jose Alfredo Rodriguez,MEX,XYZ,,23.0,1.0,0.0
2017,3899.0,Sepp Kuss,USA,RLY,CONT,23.0,1.0,120.0
2018,3899.0,Sepp Kuss,USA,TLJ,WT,24.0,1.0,294.0
2019,3899.0,Sepp Kuss,USA,TJV,WT,25.0,2.0,180.0
2020,3899.0,Sepp Kuss,USA,TJV,WT,26.0,1.0,0.0
2017,3900.0,Arvid De Kleijn,NED,BDC,CONT,23.0,1.0,130.0
2018,3900.0,Arvid De Kleijn,NED,MET,CONT,24.0,1.0,0.0
2019,3900.0,Arvid De Kleijn,NED,MET,CONT,25.0,1.0,65.0
2020,3900.0,Arvid De Kleijn,NED,RIW,PROF,26.0,1.0,0.0
2017,3901.0,Damien Touze,FRA,AUB,CONT,21.0,1.0,10.0
2018,3901.0,Damien Touze,FRA,AUB,CONT,22.0,1.0,45.0
2019,3901.0,Damien Touze,FRA,COF,PROF,23.0,1.0,80.0
2020,3901.0,Damien Touze,FRA,COF,WT,24.0,1.0,0.0
2017,3902.0,Bruno Armirail,FRA,FDJ,WT,23.0,1.0,50.0
2018,3902.0,Bruno Armirail,FRA,FDJ,WT,24.0,1.0,0.0
2019,3902.0,Bruno Armirail,FRA,GFC,WT,25.0,1.0,13.0
2020,3902.0,Bruno Armirail,FRA,GFC,WT,26.0,1.0,0.0
2017,3903.0,Jordan Levasseur,FRA,ADT,CONT,22.0,1.0,40.0
2018,3903.0,Jordan Levasseur,FRA,XYZ,,23.0,1.0,0.0
2019,3903.0,Jordan Levasseur,FRA,XYZ,,24.0,1.0,0.0
2020,3903.0,Jordan Levasseur,FRA,NRL,CONT,25.0,1.0,0.0
2017,3904.0,Jacob Scott,GBR,SKT,CONT,22.0,1.0,40.0
2018,3904.0,Jacob Scott,GBR,ONE,CONT,23.0,1.0,0.0
2019,3904.0,Jacob Scott,GBR,XYZ,,24.0,1.0,60.0
2020,3904.0,Jacob Scott,GBR,DHB,CONT,25.0,1.0,0.0
2017,3905.0,Casper Phillip Pedersen,DEN,TGC,CONT,21.0,1.0,140.0
2018,3905.0,Casper Phillip Pedersen,DEN,ABS,PROF,22.0,1.0,80.0
2019,3905.0,Casper Phillip Pedersen,DEN,SUN,WT,23.0,1.0,53.0
2020,3905.0,Casper Phillip Pedersen,DEN,SUN,WT,24.0,1.0,0.0
2017,3906.0,Bjorg Lambrecht,BEL,XYZ,,20.0,1.0,20.0
2018,3906.0,Bjorg Lambrecht,BEL,LTS,WT,21.0,1.0,244.0
2019,3906.0,Bjorg Lambrecht,BEL,LTS,WT,22.0,2.0,518.0
2017,3907.0,Konrad Gessner,GER,RNR,CONT,22.0,1.0,10.0
2018,3907.0,Konrad Gessner,GER,LPC,CONT,23.0,1.0,0.0
2019,3907.0,Konrad Gessner,GER,LPC,CONT,24.0,1.0,0.0
2017,3908.0,Emiel Vermeulen,BEL,RLM,CONT,24.0,1.0,30.0
2018,3908.0,Emiel Vermeulen,BEL,RLM,CONT,25.0,1.0,110.0
2019,3908.0,Emiel Vermeulen,BEL,NRL,CONT,26.0,1.0,135.0
2020,3908.0,Emiel Vermeulen,BEL,NRL,CONT,27.0,1.0,0.0
2017,3910.0,Jonas Gregaard,DEN,RIW,CONT,21.0,1.0,10.0
2018,3910.0,Jonas Gregaard,DEN,RIW,CONT,22.0,1.0,0.0
2019,3910.0,Jonas Gregaard,DEN,AST,WT,23.0,1.0,0.0
2020,3910.0,Jonas Gregaard,DEN,AST,WT,24.0,1.0,0.0
2017,3912.0,Pierre Gouault,FRA,AUB,CONT,24.0,1.0,70.0
2018,3912.0,Pierre Gouault,FRA,RLM,CONT,25.0,1.0,70.0
2019,3912.0,Pierre Gouault,FRA,NRL,CONT,26.0,1.0,0.0
2020,3912.0,Pierre Gouault,FRA,XYZ,,27.0,1.0,0.0
2017,3913.0,Alan Riou,FRA,FVC,PROF,20.0,1.0,50.0
2018,3913.0,Alan Riou,FRA,XYZ,,21.0,1.0,0.0
2019,3913.0,Alan Riou,FRA,PCB,PROF,22.0,1.0,0.0
2020,3913.0,Alan Riou,FRA,PCB,PROF,23.0,1.0,0.0
2017,3914.0,Alexander Geuens,BEL,PSV,CONT,23.0,1.0,40.0
2018,3914.0,Alexander Geuens,BEL,SNE,CONT,24.0,1.0,0.0
2019,3914.0,Alexander Geuens,BEL,XYZ,,25.0,1.0,0.0
2017,3916.0,Ahmet Orken,TUR,TRK,CONT,24.0,1.0,20.0
2018,3916.0,Ahmet Orken,TUR,XYZ,,25.0,1.0,0.0
2019,3916.0,Ahmet Orken,TUR,SBB,CONT,26.0,1.0,100.0
2020,3916.0,Ahmet Orken,TUR,TSC,CONT,27.0,1.0,0.0
2017,3917.0,Mikkel Bjerg,DEN,TGC,CONT,19.0,1.0,70.0
2018,3917.0,Mikkel Bjerg,DEN,HBA,PROF,20.0,1.0,125.0
2019,3917.0,Mikkel Bjerg,DEN,HBA,PROF,21.0,1.0,182.0
2020,3917.0,Mikkel Bjerg,DEN,UAD,WT,22.0,4.0,0.0
2017,3918.0,Nicholas Dlamini,RSA,DDD,WT,22.0,1.0,0.0
2018,3918.0,Nicholas Dlamini,RSA,DDD,WT,23.0,1.0,60.0
2019,3918.0,Nicholas Dlamini,RSA,TDD,WT,24.0,1.0,0.0
2020,3918.0,Nicholas Dlamini,RSA,NTT,WT,25.0,1.0,0.0
2017,3919.0,Kim Magnusson,SWE,TTB,CONT,25.0,1.0,0.0
2018,3919.0,Kim Magnusson,SWE,EFD,WT,26.0,1.0,38.0
2019,3919.0,Kim Magnusson,SWE,RIW,PROF,27.0,1.0,0.0
2020,3919.0,Kim Magnusson,SWE,RIW,PROF,28.0,1.0,0.0
2017,3920.0,Romain Seigle,FRA,FDJ,WT,23.0,1.0,0.0
2018,3920.0,Romain Seigle,FRA,FDJ,WT,24.0,1.0,70.0
2019,3920.0,Romain Seigle,FRA,GFC,WT,25.0,1.0,3.0
2020,3920.0,Romain Seigle,FRA,GFC,WT,26.0,1.0,0.0
2017,3921.0,Harm Vanhoucke,BEL,XYZ,,20.0,1.0,0.0
2018,3921.0,Harm Vanhoucke,BEL,LTS,WT,21.0,1.0,28.0
2019,3921.0,Harm Vanhoucke,BEL,LTS,WT,22.0,1.0,0.0
2020,3921.0,Harm Vanhoucke,BEL,LTS,WT,23.0,1.0,0.0
2017,3922.0,Alvaro Hodeg,COL,QST,WT,21.0,1.0,0.0
2018,3922.0,Alvaro Hodeg,COL,QST,WT,22.0,1.0,662.0
2019,3922.0,Alvaro Hodeg,COL,DQT,WT,23.0,10.0,709.0
2020,3922.0,Alvaro Hodeg,COL,DQT,WT,24.0,8.0,0.0
2017,3923.0,Fabio Jakobsen,NED,SEG,CONT,21.0,1.0,0.0
2018,3923.0,Fabio Jakobsen,NED,QST,WT,22.0,1.0,1074.0
2019,3923.0,Fabio Jakobsen,NED,DQT,WT,23.0,14.0,890.0
2020,3923.0,Fabio Jakobsen,NED,DQT,WT,24.0,12.0,0.0
2017,3924.0,Jhonatan Narvaez,ECU,AHB,CONT,20.0,1.0,0.0
2018,3924.0,Jhonatan Narvaez,ECU,QST,WT,21.0,1.0,346.0
2019,3924.0,Jhonatan Narvaez,ECU,SKY,WT,22.0,4.0,90.0
2020,3924.0,Jhonatan Narvaez,ECU,INS,WT,23.0,1.0,0.0
2017,3925.0,Matteo Fabbro,ITA,XYZ,,22.0,1.0,0.0
2018,3925.0,Matteo Fabbro,ITA,TKA,WT,23.0,1.0,30.0
2019,3925.0,Matteo Fabbro,ITA,TKA,WT,24.0,1.0,90.0
2020,3925.0,Matteo Fabbro,ITA,BOH,WT,25.0,1.0,0.0
2017,3926.0,Steff Cras,BEL,XYZ,,21.0,1.0,0.0
2018,3926.0,Steff Cras,BEL,TKA,WT,22.0,1.0,40.0
2019,3926.0,Steff Cras,BEL,TKA,WT,23.0,1.0,40.0
2020,3926.0,Steff Cras,BEL,LTS,WT,24.0,1.0,0.0
2017,3927.0,Willie Smit,RSA,XYZ,,25.0,1.0,0.0
2018,3927.0,Willie Smit,RSA,TKA,WT,26.0,1.0,0.0
2019,3927.0,Willie Smit,RSA,TKA,WT,27.0,1.0,0.0
2020,3927.0,Willie Smit,RSA,BBH,PROF,28.0,1.0,0.0
2017,3928.0,Pascal Eenkhoorn,NED,XYZ,,20.0,1.0,0.0
2018,3928.0,Pascal Eenkhoorn,NED,TLJ,WT,21.0,1.0,246.0
2019,3928.0,Pascal Eenkhoorn,NED,TJV,WT,22.0,2.0,77.0
2020,3928.0,Pascal Eenkhoorn,NED,TJV,WT,23.0,2.0,0.0
2017,3929.0,Jai Hindley,AUS,MTS,CONT,21.0,1.0,0.0
2018,3929.0,Jai Hindley,AUS,SUN,WT,22.0,1.0,16.0
2019,3929.0,Jai Hindley,AUS,SUN,WT,23.0,1.0,257.0
2020,3929.0,Jai Hindley,AUS,SUN,WT,24.0,2.0,0.0
2017,3930.0,Michael Storer,AUS,MTS,CONT,20.0,1.0,0.0
2018,3930.0,Michael Storer,AUS,SUN,WT,21.0,1.0,186.0
2019,3930.0,Michael Storer,AUS,SUN,WT,22.0,1.0,82.0
2020,3930.0,Michael Storer,AUS,SUN,WT,23.0,1.0,0.0
2017,3931.0,Pavel Sivakov,RUS,XYZ,,20.0,1.0,0.0
2018,3931.0,Pavel Sivakov,RUS,SKY,WT,21.0,1.0,184.0
2019,3931.0,Pavel Sivakov,RUS,SKY,WT,22.0,2.0,925.0
2020,3931.0,Pavel Sivakov,RUS,INS,WT,23.0,12.0,0.0
2017,3932.0,Nicola Conci,ITA,TFS,WT,20.0,1.0,0.0
2018,3932.0,Nicola Conci,ITA,TFS,WT,21.0,1.0,12.0
2019,3932.0,Nicola Conci,ITA,TFS,WT,22.0,1.0,60.0
2020,3932.0,Nicola Conci,ITA,TFS,WT,23.0,1.0,0.0
2017,3933.0,Niklas Eg,DEN,TVC,CONT,22.0,1.0,0.0
2018,3933.0,Niklas Eg,DEN,TFS,WT,23.0,1.0,60.0
2019,3933.0,Niklas Eg,DEN,TFS,WT,24.0,1.0,15.0
2020,3933.0,Niklas Eg,DEN,TFS,WT,25.0,1.0,0.0
2017,3934.0,Anass Ait El Abdia,MAR,UAD,WT,24.0,1.0,0.0
2018,3934.0,Anass Ait El Abdia,MAR,UAD,WT,25.0,1.0,0.0
2019,3934.0,Anass Ait El Abdia,MAR,XYZ,,26.0,1.0,0.0
