	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
609. 	BEL 	LAN 	PROF 	Bert De Waele 	1975 	2 	165 	0 	[+]
610. 	NZL 	LTB 	WT 	Gregory Henderson 	1976 	4 	140 	0 	[+]
611. 	FRA 	FDJ 	WT 	William Bonnet 	1982 	2 	130 	0 	[+]
612. 	BRA 	GRS 	WT 	Murilo Antonio Fischer 	1979 	2 	122 	0 	[+]
613. 	FRA 	BSC 	PROF 	Florian Guillou 	1982 	2 	120 	0 	[+]
614. 	GER 	APP 	PROF 	Grischa Janorschke 	1987 	2 	120 	0 	[+]
615. 	FRA 	BSC 	PROF 	Geoffroy Lequatre 	1981 	2 	120 	0 	[+]
616. 	COL 	COL 	PROF 	Juan Pablo Suarez 	1985 	2 	120 	0 	[+]
617. 	ESP 	MOV 	WT 	David Arroyo 	1980 	2 	110 	0 	[+]
618. 	KAZ 	TPT 	CONT 	Andrey Mizourov 	1973 	2 	110 	0 	[+]
619. 	FRA 	FDJ 	WT 	Rémi Pauriol 	1982 	2 	105 	0 	[+]
620. 	MDA 	TCT 	CONT 	Sergiu Cioban 	1988 	2 	100 	0 	[+]
621. 	RUS 	TT1 	PROF 	Alexander Efimkin 	1981 	2 	100 	0 	[+]
622. 	BEL 	ACC 	PROF 	Leif Hoste 	1977 	2 	100 	0 	[+]
623. 	CZE 	WHI 	CONT 	Jiri Hudecek 	1986 	2 	100 	0 	[+]
624. 	GBR 	SKY 	WT 	Peter Kennaugh 	1989 	2 	100 	0 	[+]
625. 	GER 	ARG 	PROF 	Dominic Klemme 	1986 	2 	100 	0 	[+]
626. 	MAR 	XYZ 		Mouhssine Lahsaini 	1985 	2 	100 	0 	[+]
627. 	SWE 	TCC 	CONT 	Philip Lindau 	1991 	2 	100 	0 	[+]
628. 	NED 	GRS 	WT 	Martijn Maaskant 	1983 	2 	100 	0 	[+]
629. 	BRA 	FUN 	CONT 	Magno Nazaret 	1986 	2 	100 	0 	[+]
630. 	SVK 	XYZ 		Pavol Polievka 	1969 	2 	100 	0 	[+]
631. 	LUX 	CCD 	CONT 	Christian Poos 	1977 	2 	100 	0 	[+]
632. 	DEN 	BWC 	CONT 	Rasmus Quaade 	1990 	2 	100 	0 	[+]
633. 	ISR 	XYZ 		Eyal Rahat 	1984 	2 	100 	0 	[+]
634. 	BEL 	TSV 	PROF 	Pieter Van Speybroeck 	1987 	2 	100 	0 	[+]
635. 	NED 	RAB 	WT 	Tom Leezer 	1985 	2 	98 	0 	[+]
636. 	COL 	COL 	PROF 	Robinson Chalapud 	1984 	1 	95 	0 	[+]
637. 	POL 	LIQ 	WT 	Maciej Paterski 	1986 	1 	95 	0 	[+]
638. 	FRA 	FDJ 	WT 	Frédéric Guesdon 	1971 	1 	90 	0 	[+]
639. 	KAZ 	AST 	WT 	Andrey Zeits 	1986 	1 	90 	0 	[+]
640. 	FRA 	ALM 	WT 	Mikael Cherel 	1986 	1 	85 	0 	[+]
641. 	FRA 	SAU 	PROF 	Christophe Laborie 	1986 	1 	80 	0 	[+]
642. 	BEL 	LTB 	WT 	Fréderique Robert 	1989 	1 	80 	0 	[+]
643. 	ITA 	COG 	PROF 	Filippo Savini 	1985 	1 	80 	0 	[+]
644. 	BEL 	APP 	PROF 	Jerome Baugnies 	1987 	1 	70 	0 	[+]
645. 	ESP 	EUS 	WT 	Pello Bilbao 	1990 	1 	70 	0 	[+]
646. 	ITA 	LIQ 	WT 	Federico Canuti 	1985 	1 	70 	0 	[+]
647. 	BEL 	TSV 	PROF 	Dominique Cornu 	1985 	1 	70 	0 	[+]
648. 	BEL 	ACC 	PROF 	Thomas Degand 	1986 	1 	70 	0 	[+]
649. 	BEL 	ACC 	PROF 	Kevyn Ista 	1984 	1 	70 	0 	[+]
650. 	ESP 	LTB 	WT 	Vicente Reynes 	1981 	1 	70 	0 	[+]
651. 	CAN 	SPI 	PROF 	Will Routley 	1983 	1 	70 	0 	[+]
652. 	ITA 	LAM 	WT 	Simone Stortoni 	1985 	1 	70 	0 	[+]
653. 	NED 	KOG 	CONT 	Wim Stroetinga 	1985 	1 	70 	0 	[+]
654. 	FRA 	FDJ 	WT 	Anthony Roux 	1987 	2 	65 	0 	[+]
655. 	AUS 	RAB 	WT 	Graeme Brown 	1979 	4 	60 	0 	[+]
656. 	ESP 	EUS 	WT 	Víctor Cabedo 	1989 	1 	60 	0 	[+]
657. 	FRA 	AUB 	CONT 	Mathieu Drujon 	1983 	1 	60 	0 	[+]
658. 	ITA 	EUC 	PROF 	Davide Malacarne 	1987 	1 	60 	0 	[+]
659. 	POL 	CCC 	CONT 	Bartlomiej Matysiak 	1984 	1 	60 	0 	[+]
660. 	BEL 	LTB 	WT 	Jonas Van Genechten 	1986 	1 	60 	0 	[+]
661. 	ESP 	UNA 	PROF 	Francisco Vila 	1975 	1 	60 	0 	[+]
662. 	ITA 	FAR 	PROF 	Luca Ascani 	1983 	1 	50 	0 	[+]
663. 	ESP 	EDR 	CONT 	Iker Camaño 	1979 	1 	50 	0 	[+]
664. 	ESP 	BOA 	CONT 	Delio Fernandez 	1986 	1 	50 	0 	[+]
665. 	FRA 	LPM 	CONT 	Benjamin Giraud 	1986 	1 	50 	0 	[+]
666. 	FRA 	ARG 	PROF 	Thierry Hupond 	1984 	1 	50 	0 	[+]
667. 	COL 	COL 	PROF 	Luis Laverde 	1979 	1 	50 	0 	[+]
668. 	RUS 	RVL 	PROF 	Alexei Markov 	1979 	1 	50 	0 	[+]
669. 	GER 	TRS 	CONT 	Andreas Stauff 	1987 	1 	50 	0 	[+]
670. 	GER 	LAM 	WT 	Danilo Hondo 	1974 	2 	40 	0 	[+]
671. 	ESP 	CJR 	PROF 	Francisco Aramendia 	1986 	1 	40 	0 	[+]
672. 	ITA 	LAM 	WT 	Matteo Bono 	1983 	1 	40 	0 	[+]
673. 	FRA 	FDJ 	WT 	David Boucher 	1980 	1 	40 	0 	[+]
674. 	ITA 	KAT 	WT 	Giampaolo Caruso 	1980 	1 	40 	0 	[+]
675. 	FRA 	EUC 	PROF 	Jérôme Cousin 	1989 	1 	40 	0 	[+]
676. 	FRA 	TT1 	PROF 	Rémy Cusin 	1986 	1 	40 	0 	[+]
677. 	FRA 	COF 	PROF 	Rémi Di Gregorio 	1985 	1 	40 	0 	[+]
678. 	LTU 	LAN 	PROF 	Egidijus Juodvalkis 	1988 	1 	40 	0 	[+]
679. 	ESP 	XYZ 		Diego Milan 	1985 	1 	40 	0 	[+]
680. 	UKR 	XYZ 		Ruslan Pidgornyy 	1977 	1 	40 	0 	[+]
681. 	ITA 	LAM 	WT 	Morris Possoni 	1984 	1 	40 	0 	[+]
682. 	ESP 	EUS 	WT 	Amets Txurruka 	1982 	1 	40 	0 	[+]
683. 	ITA 	LIQ 	WT 	Tiziano Dall'Antonia 	1983 	1 	37 	0 	[+]
684. 	VEN 	AND 	PROF 	Jackson Rodriguez 	1985 	1 	35 	0 	[+]
685. 	CAN 	SKY 	WT 	Michael Barry 	1975 	1 	30 	0 	[+]
686. 	FRA 	TT1 	PROF 	Julien El Fares 	1985 	1 	30 	0 	[+]
687. 	NED 	RAB 	WT 	Rick Flens 	1983 	1 	30 	0 	[+]
688. 	ESP 	EUS 	WT 	Ricardo Garcia 	1988 	1 	30 	0 	[+]
689. 	ESP 	XYZ 		David Gutierrez G. 	1982 	1 	30 	0 	[+]
690. 	NED 	RIJ 	CONT 	Yoeri Havik 	1991 	1 	30 	0 	[+]
691. 	NED 	VCD 	WT 	Martijn Keizer 	1988 	1 	30 	0 	[+]
692. 	NED 	VCD 	WT 	Wouter Mol 	1982 	1 	30 	0 	[+]
693. 	RUS 	VCD 	WT 	Nikita Novikov 	1989 	1 	30 	0 	[+]
694. 	USA 	GRS 	WT 	Thomas Peterson 	1986 	1 	30 	0 	[+]
695. 	BEL 	GAB 	CONT 	Bert Scheirlinckx 	1974 	1 	30 	0 	[+]
696. 	USA 	SPI 	PROF 	Bjorn Selander 	1988 	1 	30 	0 	[+]
697. 	GER 	APP 	PROF 	Timon Seubert 	1987 	1 	30 	0 	[+]
698. 	ESP 	XYZ 		Oscar Sevilla 	1976 	1 	30 	0 	[+]
699. 	USA 	OPT 	CONT 	Jesse Anthony 	1985 	1 	25 	0 	[+]
700. 	ITA 	XYZ 		Alessandro Bertolini 	1971 	1 	25 	0 	[+]
701. 	ITA 	ASA 	PROF 	Claudio Corioni 	1982 	1 	25 	0 	[+]
702. 	BEL 	SKT 	CONT 	Niko Eeckhout 	1970 	1 	25 	0 	[+]
703. 	KAZ 	AST 	WT 	Valentin Iglinskiy 	1984 	1 	25 	0 	[+]
704. 	ITA 	LIQ 	WT 	Daniele Ratto 	1989 	1 	25 	0 	[+]
705. 	KAZ 	AST 	WT 	Sergey Renev 	1985 	1 	25 	0 	[+]
706. 	ITA 	LAM 	WT 	Davide Vigano 	1984 	1 	25 	0 	[+]
707. 	ITA 	XYZ 		Mauro Finetto 	1985 	1 	20 	0 	[+]
708. 	GER 	ARG 	PROF 	Johannes Fröhlinger 	1985 	1 	20 	0 	[+]
709. 	GER 	GRS 	WT 	Andreas Klier 	1976 	1 	20 	0 	[+]
710. 	POR 	EFG 	CONT 	Sergio Ribeiro 	1980 	1 	20 	0 	[+]
711. 	BEL 	COF 	PROF 	Nico Sijmens 	1978 	1 	20 	0 	[+]
712. 	BEL 	TSV 	PROF 	Zico Waeytens 	1991 	1 	20 	0 	[+]
713. 	GBR 	EDR 	CONT 	Ian Wilkinson 	1979 	1 	20 	0 	[+]
714. 	USA 	CSS 	PROF 	Craig Lewis 	1985 	1 	16 	0 	[+]
715. 	NED 	KOG 	CONT 	Robin Chaigneau 	1988 	1 	15 	0 	[+]
716. 	FRA 	XYZ 		Benoît Daeninck 	1981 	1 	15 	0 	[+]
717. 	URU 	CJR 	PROF 	Fabricio Ferrari 	1985 	1 	15 	0 	[+]
718. 	FRA 	VRU 	CONT 	Justin Jules 	1986 	1 	15 	0 	[+]
719. 	FRA 	XYZ 		Julien Loubet 	1985 	1 	15 	0 	[+]
720. 	GER 	TRS 	CONT 	Florian Monreal 	1986 	1 	15 	0 	[+]
721. 	ITA 	VCD 	WT 	Marcello Pavarin 	1986 	1 	15 	0 	[+]
722. 	AUS 	CSS 	PROF 	Cameron Wurf 	1983 	1 	15 	0 	[+]
723. 	COL 	COC 	CONT 	Mauricio Ardila 	1979 	1 	10 	0 	[+]
724. 	FRA 	EUC 	PROF 	Mathieu Claude 	1983 	1 	10 	0 	[+]
725. 	IRL 	UHC 	PROF 	Philip Deignan 	1983 	1 	10 	0 	[+]
726. 	BEL 	MET 	CONT 	Dries Hollanders 	1986 	1 	10 	0 	[+]
727. 	SLO 	ADR 	CONT 	Marko Kump 	1988 	1 	10 	0 	[+]
728. 	FRA 	SAU 	PROF 	Cyril Lemoine 	1983 	1 	10 	0 	[+]
729. 	GBR 	IGS 	CONT 	Daniel Lloyd 	1980 	1 	10 	0 	[+]
730. 	ESP 	ACG 	PROF 	Juan Jose Lobato 	1988 	1 	10 	0 	[+]
731. 	BEL 	OPQ 	WT 	Nikolas Maes 	1986 	1 	10 	0 	[+]
732. 	POL 	CCC 	CONT 	Marek Rutkiewicz 	1981 	1 	10 	0 	[+]
733. 	ITA 	LIQ 	WT 	Alessandro Vanotti 	1980 	1 	7 	0 	[+]
734. 	GBR 	XYZ 		Roger Hammond 	1974 	2 	5 	0 	[+]
735. 	VEN 	AND 	PROF 	Carlos Jose Ochoa 	1980 	1 	5 	0 	[+]
736. 	BEL 	LTB 	WT 	Gert Dockx 	1988 	1 	4 	0 	[+]
737. 	ESP 	XYZ 		Josep Jufre 	1975 	1 	4 	0 	[+]
738. 	BEL 	LTB 	WT 	Olivier Kaisen 	1983 	1 	4 	0 	[+]
739. 	FIN 	FDJ 	WT 	Jussi Veikkanen 	1981 	1 	4 	0 	[+]
740. 	LTU 	MOV 	WT 	Ignatas Konovalovas 	1985 	2 	2 	0 	[+]
741. 	RUS 	MOV 	WT 	Vladimir Karpets 	1980 	4 	0 	0 	[+]
742. 	ITA 	LAM 	WT 	Leonardo Bertagnolli 	1978 	2 	0 	0 	[+]
743. 	GER 	BMC 	WT 	Marcus Burghardt 	1983 	2 	0 	0 	[+]
744. 	NZL 	OGE 	WT 	Julian Dean 	1975 	2 	0 	0 	[+]
745. 	RUS 	KAT 	WT 	Timofey Kritskiy 	1987 	2 	0 	0 	[+]
746. 	AUS 	LAM 	WT 	Matthew Lloyd 	1983 	2 	0 	0 	[+]
747. 	ESP 	MOV 	WT 	Ruben Plaza 	1980 	2 	0 	0 	[+]
748. 	FRA 	COF 	PROF 	Nicolas Vogondy 	1977 	2 	0 	0 	[+]
749. 	ITA 	LIQ 	WT 	Stefano Agostini 	1989 	1 	0 	0 	[+]
750. 	ESP 	ACG 	PROF 	Jose Aguilar 	1986 	1 	0 	0 	[+]
751. 	ITA 	XYZ 		Tomas Alberio 	1989 	1 	0 	0 	[+]
752. 	COL 	LAM 	WT 	Winner Anacona 	1988 	1 	0 	0 	[+]
753. 	BRA 	FAR 	PROF 	Rafael Andriato 	1987 	1 	0 	0 	[+]
754. 	FRA 	TT1 	PROF 	Julien Antomarchi 	1984 	1 	0 	0 	[+]
755. 	ITA 	XYZ 		Santo Anza 	1980 	1 	0 	0 	[+]
756. 	RUS 	RVL 	PROF 	Arkimedes Arguelyes 	1988 	1 	0 	0 	[+]
757. 	BEL 	TSV 	PROF 	Sander Armee 	1985 	1 	0 	0 	[+]
758. 	IRI 	TPT 	CONT 	Hossein Askari 	1975 	1 	0 	0 	[+]
759. 	RSA 	UNA 	PROF 	John-Lee Augustyn 	1986 	1 	0 	0 	[+]
760. 	NZL 	CSS 	PROF 	Clinton Avery 	1987 	1 	0 	0 	[+]
761. 	ESP 	EUS 	WT 	Jorge Azanza 	1982 	1 	0 	0 	[+]
762. 	BEL 	LAN 	PROF 	Vincent Baestaens 	1989 	1 	0 	0 	[+]
763. 	ITA 	UNA 	PROF 	Filippo Baggio 	1988 	1 	0 	0 	[+]
764. 	FRA 	COF 	PROF 	Yoan Bagot 	1987 	1 	0 	0 	[+]
765. 	ITA 	UNA 	PROF 	Paolo Bailetti 	1980 	1 	0 	0 	[+]
766. 	SUI 	ARH 	CONT 	Michael Bär 	1988 	1 	0 	0 	[+]
767. 	BEL 	LAN 	PROF 	Koen Barbe 	1981 	1 	0 	0 	[+]
768. 	ITA 	IDE 	CONT 	Luca Barla 	1987 	1 	0 	0 	[+]
769. 	FRA 	COF 	PROF 	Florent Barle 	1986 	1 	0 	0 	[+]
770. 	USA 	BPC 	CONT 	Chris Barton 	1988 	1 	0 	0 	[+]
771. 	POL 	CCC 	CONT 	Dariusz Batek 	1986 	1 	0 	0 	[+]
772. 	CAN 	XYZ 		Mark Batty 	1986 	1 	0 	0 	[+]
773. 	GER 	XYZ 		Eric Baumann 	1980 	1 	0 	0 	[+]
774. 	CAN 	SPI 	PROF 	Zachary Bell 	1982 	1 	0 	0 	[+]
775. 	NED 	LAN 	PROF 	Dirk Bellemakers 	1984 	1 	0 	0 	[+]
776. 	GBR 	SKT 	CONT 	Jonathan Bellis 	1988 	1 	0 	0 	[+]
777. 	ITA 	XYZ 		Francesco Bellotti 	1979 	1 	0 	0 	[+]
778. 	LAT 	XYZ 		Raivis Belohvoščiks 	1976 	1 	0 	0 	[+]
779. 	ITA 	FAR 	PROF 	Cristian Benenati 	1982 	1 	0 	0 	[+]
780. 	AUT 	VBG 	CONT 	Josef Benetseder 	1983 	1 	0 	0 	[+]
781. 	ESP 	XYZ 		Jose Benitez 	1981 	1 	0 	0 	[+]
782. 	NZL 	RNT 	WT 	George Bennett 	1990 	1 	0 	0 	[+]
783. 	MDA 	UNA 	PROF 	Oleg Berdos 	1987 	1 	0 	0 	[+]
784. 	ESP 	XYZ 		David Bernabeu 	1975 	1 	0 	0 	[+]
785. 	FRA 	EUC 	PROF 	Giovanni Bernaudeau 	1983 	1 	0 	0 	[+]
786. 	FRA 	BSC 	PROF 	Eric Berthou 	1980 	1 	0 	0 	[+]
787. 	SUI 	TT1 	PROF 	Rubens Bertogliati 	1979 	1 	0 	0 	[+]
788. 	ITA 	XYZ 		Denis Bertolini 	1977 	1 	0 	0 	[+]
789. 	ITA 	FAR 	PROF 	Thomas Bertolini 	1988 	1 	0 	0 	[+]
790. 	BEL 	XYZ 		Jonathan Bertrand 	1988 	1 	0 	0 	[+]
791. 	FRA 	SAU 	PROF 	Cyril Bessy 	1986 	1 	0 	0 	[+]
792. 	SUI 	XYZ 		Laurent Beuret 	1986 	1 	0 	0 	[+]
793. 	NZL 	XYZ 		Sam Bewley 	1987 	1 	0 	0 	[+]
794. 	USA 	RCC 	CONT 	Chad Beyer 	1986 	1 	0 	0 	[+]
795. 	FRA 	BSC 	PROF 	Jean-Marc Bideau 	1984 	1 	0 	0 	[+]
796. 	BEL 	LTB 	WT 	Gaëtan Bille 	1988 	1 	0 	0 	[+]
797. 	ITA 	IDE 	CONT 	Alessandro Bisolti 	1985 	1 	0 	0 	[+]
798. 	FRA 	BSC 	PROF 	Guillaume Blot 	1985 	1 	0 	0 	[+]
799. 	ITA 	COG 	PROF 	Nicola Boem 	1989 	1 	0 	0 	[+]
800. 	SUI 	CSS 	PROF 	Joris Boillat 	1983 	1 	0 	0 	[+]
801. 	CAN 	SPI 	PROF 	David Boily 	1990 	1 	0 	0 	[+]
802. 	CAN 	XYZ 		Eric Boily 	1987 	1 	0 	0 	[+]
803. 	NED 	RAB 	WT 	Jetse Bol 	1989 	1 	0 	0 	[+]
804. 	FRA 	ALM 	WT 	Guillaume Bonnafond 	1987 	1 	0 	0 	[+]
805. 	FRA 	XYZ 		Olivier Bonnaire 	1983 	1 	0 	0 	[+]
806. 	FRA 	ARG 	PROF 	Thomas Bonnin 	1989 	1 	0 	0 	[+]
807. 	ITA 	XYZ 		Stefano Borchi 	1987 	1 	0 	0 	[+]
808. 	ITA 	UNA 	PROF 	Gabriele Bosisio 	1980 	1 	0 	0 	[+]
809. 	FRA 	EUC 	PROF 	Franck Bouyer 	1974 	1 	0 	0 	[+]
810. 	USA 	TT1 	PROF 	Alex Bowden 	1989 	1 	0 	0 	[+]
811. 	ESP 	CJR 	PROF 	Garikoitz Bravo 	1989 	1 	0 	0 	[+]
812. 	BEL 	LAN 	PROF 	Jonathan Breyne 	1991 	1 	0 	0 	[+]
813. 	POR 	CJR 	PROF 	Hernani Broco 	1981 	1 	0 	0 	[+]
814. 	BEL 	LAN 	PROF 	Joeri Bueken 	1991 	1 	0 	0 	[+]
815. 	FRA 	COF 	PROF 	Mickaël Buffaz 	1979 	1 	0 	0 	[+]
816. 	NED 	LTB 	WT 	Brian Bulgac 	1988 	1 	0 	0 	[+]
817. 	BRA 	FUN 	CONT 	Otavio Bulgarelli 	1984 	1 	0 	0 	[+]
818. 	ITA 	XYZ 		Matteo Busato 	1987 	1 	0 	0 	[+]
819. 	USA 	CSS 	PROF 	Christopher Butler 	1988 	1 	0 	0 	[+]
820. 	UKR 	LAM 	WT 	Vitaliy Buts 	1986 	1 	0 	0 	[+]
821. 	ESP 	ACG 	PROF 	Antonio Cabello 	1990 	1 	0 	0 	[+]
822. 	ITA 	FAR 	PROF 	Diego Caccia 	1981 	1 	0 	0 	[+]
823. 	ITA 	XYZ 		Manuele Caddeo 	1986 	1 	0 	0 	[+]
824. 	AUS 	TT1 	PROF 	Fabio Calabria 	1987 	1 	0 	0 	[+]
825. 	ITA 	TT1 	PROF 	Daniele Callegarin 	1982 	1 	0 	0 	[+]
826. 	BEL 	COF 	PROF 	Edwig Cammaerts 	1987 	1 	0 	0 	[+]
827. 	COL 	GOB 	CONT 	Alex Cano 	1983 	1 	0 	0 	[+]
828. 	ESP 	ACG 	PROF 	Jose Luis Cano 	1988 	1 	0 	0 	[+]
829. 	ITA 	XYZ 		Ermanno Capelli 	1985 	1 	0 	0 	[+]
830. 	BEL 	ACC 	PROF 	Andy Cappelle 	1979 	1 	0 	0 	[+]
831. 	BEL 	XYZ 		Dieter Cappelle 	1983 	1 	0 	0 	[+]
832. 	COL 	GWS 	CONT 	Felix Cardenas 	1972 	1 	0 	0 	[+]
833. 	POR 	CJR 	PROF 	Andre Cardoso 	1984 	1 	0 	0 	[+]
834. 	ESP 	ACG 	PROF 	Sergio Carrasco 	1985 	1 	0 	0 	[+]
835. 	ESP 	TKT 	CONT 	Jose Antonio Carrasco 	1980 	1 	0 	0 	[+]
836. 	ITA 	LAM 	WT 	Mattia Cattaneo 	1990 	1 	0 	0 	[+]
837. 	FRA 	EUS 	WT 	Pierre Cazaux 	1984 	1 	0 	0 	[+]
838. 	ESP 	AZC 	CONT 	Felix Celis 	1982 	1 	0 	0 	[+]
839. 	ESP 	ACG 	PROF 	Gustavo Cesar 	1980 	1 	0 	0 	[+]
840. 	FRA 	BSC 	PROF 	Dimitri Champion 	1983 	1 	0 	0 	[+]
841. 	FRA 	EUC 	PROF 	Anthony Charteau 	1979 	1 	0 	0 	[+]
842. 	POL 	CCC 	CONT 	Pawel Charucki 	1988 	1 	0 	0 	[+]
843. 	ITA 	XYZ 		Giampaolo Cheula 	1979 	1 	0 	0 	[+]
844. 	TUN 	EUC 	PROF 	Rafaa Chtioui 	1986 	1 	0 	0 	[+]
845. 	UKR 	ACC 	PROF 	Oleg Chuzda 	1985 	1 	0 	0 	[+]
846. 	ITA 	ASA 	PROF 	Paolo Ciavatta 	1984 	1 	0 	0 	[+]
847. 	ITA 	LAM 	WT 	Davide Cimolai 	1989 	1 	0 	0 	[+]
848. 	BEL 	GAB 	CONT 	Dimitri Claeys 	1987 	1 	0 	0 	[+]
849. 	BEL 	LAN 	PROF 	Kevin Claeys 	1988 	1 	0 	0 	[+]
850. 	AUS 	UHC 	PROF 	Hilton Clarke 	1979 	1 	0 	0 	[+]
851. 	AUS 	UHC 	PROF 	Jonathan Clarke 	1984 	1 	0 	0 	[+]
852. 	ITA 	ASA 	PROF 	Massimo Codol 	1973 	1 	0 	0 	[+]
853. 	BEL 	CCD 	CONT 	Johan Coenen 	1979 	1 	0 	0 	[+]
854. 	NED 	LAN 	PROF 	Stefan Cohnen 	1982 	1 	0 	0 	[+]
855. 	ITA 	COG 	PROF 	Marco Coledan 	1988 	1 	0 	0 	[+]
856. 	ITA 	COG 	PROF 	Alberto Contoli 	1987 	1 	0 	0 	[+]
857. 	BEL 	LTB 	WT 	Sander Cordeel 	1987 	1 	0 	0 	[+]
858. 	ITA 	XYZ 		Marco Corti 	1986 	1 	0 	0 	[+]
859. 	FRA 	FDJ 	WT 	Arnaud Courteille 	1989 	1 	0 	0 	[+]
860. 	FRA 	SAU 	PROF 	Arnaud Coyot 	1980 	1 	0 	0 	[+]
861. 	USA 	APP 	PROF 	Steven Cozza 	1985 	1 	0 	0 	[+]
862. 	FRA 	VRU 	CONT 	Gaylord Cumont 	1981 	1 	0 	0 	[+]
863. 	ITA 	XYZ 		Crescenzo D’Amore 	1979 	1 	0 	0 	[+]
864. 	ITA 	XYZ 		Nicola D’Andrea 		1 	0 	0 	[+]
865. 	ITA 	LIQ 	WT 	Mauro Da Dalto 	1981 	1 	0 	0 	[+]
866. 	FRA 	ARG 	PROF 	Thomas Damuseau 	1989 	1 	0 	0 	[+]
867. 	AUS 	UHC 	PROF 	Ben Day 	1978 	1 	0 	0 	[+]
868. 	BEL 	ARG 	PROF 	Bert De Backer 	1984 	1 	0 	0 	[+]
869. 	BEL 	TSV 	PROF 	Kevin De Jonghe 	1991 	1 	0 	0 	[+]
870. 	BEL 	TSV 	PROF 	Kenny De Ketele 	1985 	1 	0 	0 	[+]
871. 	ESP 	XYZ 		Victor De La Parte 	1986 	1 	0 	0 	[+]
872. 	ITA 	SPI 	PROF 	Flavio De Luna Davila 	1990 	1 	0 	0 	[+]
873. 	ITA 	IDE 	CONT 	Guiseppe De Maria 	1984 	1 	0 	0 	[+]
874. 	ITA 	FAR 	PROF 	Pierpaolo De Negri 	1986 	1 	0 	0 	[+]
875. 	ITA 	FAR 	PROF 	Roberto De Patre 	1988 	1 	0 	0 	[+]
876. 	BEL 	ACC 	PROF 	Wim De Vocht 	1982 	1 	0 	0 	[+]
877. 	BEL 	ACC 	PROF 	Sjef De Wilde 	1981 	1 	0 	0 	[+]
878. 	BEL 	LTB 	WT 	Jens Debusschere 	1989 	1 	0 	0 	[+]
879. 	BEL 	TSV 	PROF 	Tim Declercq 	1989 	1 	0 	0 	[+]
880. 	NED 	XYZ 		Hans Dekkers 	1981 	1 	0 	0 	[+]
881. 	ESP 	XYZ 		Jesus Del Nero 	1982 	1 	0 	0 	[+]
882. 	BEL 	LAN 	PROF 	Sébastien Delfosse 	1982 	1 	0 	0 	[+]
883. 	ITA 	COG 	PROF 	Cristian delle Stelle 	1989 	1 	0 	0 	[+]
884. 	FRA 	BSC 	PROF 	Jean-Luc Delpech 	1979 	1 	0 	0 	[+]
885. 	FRA 	COF 	PROF 	Jean-Eudes Demaret 	1984 	1 	0 	0 	[+]
886. 	AUS 	EDR 	CONT 	Zakkari Dempster 	1987 	1 	0 	0 	[+]
887. 	BEL 	LAN 	PROF 	Gilles Devillers 	1985 	1 	0 	0 	[+]
888. 	ITA 	ASA 	PROF 	Francesco Di Paolo 	1982 	1 	0 	0 	[+]
889. 	FRA 	BSC 	PROF 	Renaud Dion 	1978 	1 	0 	0 	[+]
890. 	POL 	CJR 	PROF 	Karol Domagalski 	1989 	1 	0 	0 	[+]
891. 	ITA 	ASA 	PROF 	Alessandro Donati 	1979 	1 	0 	0 	[+]
892. 	LUX 	ACC 	PROF 	Jempy Drucker 	1986 	1 	0 	0 	[+]
893. 	USA 	TT1 	PROF 	William Dugan 	1987 	1 	0 	0 	[+]
894. 	ESP 	XYZ 		Arkaitz Duran 	1986 	1 	0 	0 	[+]
895. 	FRA 	BSC 	PROF 	Sébastian Duret 	1980 	1 	0 	0 	[+]
896. 	FRA 	XYZ 		Aurelien Duval 	1988 	1 	0 	0 	[+]
897. 	GER 	APP 	PROF 	Markus Eichler 	1982 	1 	0 	0 	[+]
898. 	USA 	TT1 	PROF 	Joe Eldridge 	1982 	1 	0 	0 	[+]
899. 	FRA 	FDJ 	WT 	Kenny Elissonde 	1991 	1 	0 	0 	[+]
900. 	ITA 	AND 	PROF 	Giairo Ermeti 	1981 	1 	0 	0 	[+]
901. 	RUS 	RVL 	PROF 	Artur Ershov 	1990 	1 	0 	0 	[+]
902. 	RUS 	RVL 	PROF 	Nikita Eskov 	1983 	1 	0 	0 	[+]
903. 	ESP 	XYZ 		Juan Javier Estrada 	1981 	1 	0 	0 	[+]
904. 	USA 	SPI 	PROF 	Lucas Euser 	1983 	1 	0 	0 	[+]
905. 	USA 	SPI 	PROF 	Caleb Fairly 	1987 	1 	0 	0 	[+]
906. 	ITA 	UNA 	PROF 	Stiven Fanelli 	1987 	1 	0 	0 	[+]
907. 	ITA 	UNA 	PROF 	Matteo Fedi 	1988 	1 	0 	0 	[+]
908. 	CHN 	XYZ 		Han Feng 	1985 	1 	0 	0 	[+]
909. 	ESP 	XYZ 		Higinio Fernandez 	1988 	1 	0 	0 	[+]
910. 	COL 	COL 	PROF 	Juan Pablo Forrero 	1983 	1 	0 	0 	[+]
911. 	ITA 	TT1 	PROF 	Filippo Fortin 	1989 	1 	0 	0 	[+]
912. 	GER 	NSP 	CONT 	Markus Fothen 	1981 	1 	0 	0 	[+]
913. 	GER 	NSP 	CONT 	Thomas Fothen 	1983 	1 	0 	0 	[+]
914. 	FRA 	COF 	PROF 	Julien Fouchard 	1986 	1 	0 	0 	[+]
915. 	ITA 	IDE 	CONT 	Marco Frapporti 	1985 	1 	0 	0 	[+]
