	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
911. 	BEL 	BOC 	CONT 	Vincent Baestaens 	1989 	1 	0 	0 	[+]
912. 	SUI 	ROT 	PROF 	Valentin Baillifard 	1993 	1 	0 	0 	[+]
913. 	GER 	HAC 	CONT 	Sébastien Baldauf 	1989 	1 	0 	0 	[+]
914. 	FRA 	ROT 	PROF 	Nicolas Baldo 	1984 	1 	0 	0 	[+]
915. 	ITA 	XYZ 		Alessandro Ballan 	1979 	1 	0 	0 	[+]
916. 	RUS 	GMC 	CONT 	Ivan Balykin 	1990 	1 	0 	0 	[+]
917. 	POL 	VAT 	PROF 	Adrian Banaszek 	1993 	1 	0 	0 	[+]
918. 	POL 	VAT 	PROF 	Norbert Banaszek 	1997 	1 	0 	0 	[+]
919. 	ITA 	AND 	PROF 	Marco Bandiera 	1984 	1 	0 	0 	[+]
920. 	GBR 	ONE 	PROF 	Yanto Barker 	1980 	1 	0 	0 	[+]
921. 	POL 	WIB 	CONT 	Dariusz Batek 	1986 	1 	0 	0 	[+]
922. 	GBR 	ONE 	PROF 	Tom Baylis 	1996 	1 	0 	0 	[+]
923. 	AUT 	HAC 	CONT 	Josef Benetseder 	1983 	1 	0 	0 	[+]
924. 	FRA 	TNN 	PROF 	Mehdi Benhamouda 	1995 	1 	0 	0 	[+]
925. 	JPN 	TFS 	WT 	Fumiyuki Beppu 	1983 	1 	0 	0 	[+]
926. 	FRA 	ALM 	WT 	Julien Berard 	1987 	1 	0 	0 	[+]
927. 	ITA 	NIP 	PROF 	Giacome Berlato 	1992 	1 	0 	0 	[+]
928. 	POL 	VAT 	PROF 	Pawel Bernas 	1990 	1 	0 	0 	[+]
929. 	ITA 	STH 	PROF 	Liam Bertazzo 	1992 	1 	0 	0 	[+]
930. 	FRA 	FVC 	PROF 	Jean-Marc Bideau 	1984 	1 	0 	0 	[+]
931. 	ITA 	NIP 	PROF 	Alessandro Bisolti 	1985 	1 	0 	0 	[+]
932. 	AUS 	TFS 	WT 	Jack Bobridge 	1989 	1 	0 	0 	[+]
933. 	POL 	VAT 	PROF 	Lukasz Bodnar 	1982 	1 	0 	0 	[+]
934. 	RUS 	GAZ 	PROF 	Igor Boev 	1989 	1 	0 	0 	[+]
935. 	NED 	RIJ 	CONT 	Jetse Bol 	1989 	1 	0 	0 	[+]
936. 	COL 	XYZ 		Isaac Bolivar 	1991 	1 	0 	0 	[+]
937. 	ITA 	LAM 	WT 	Matteo Bono 	1983 	1 	0 	0 	[+]
938. 	NED 	DDD 	WT 	Theo Bos 	1983 	1 	0 	0 	[+]
939. 	FRA 	VGS 	CONT 	David Boucher 	1980 	1 	0 	0 	[+]
940. 	FRA 	COF 	PROF 	Rayane Bouhanni 	1996 	1 	0 	0 	[+]
941. 	FRA 	RAL 	CONT 	Matthieu Boulo 	1989 	1 	0 	0 	[+]
942. 	NED 	TLJ 	WT 	Koen Bouwman 	1993 	1 	0 	0 	[+]
943. 	NED 	SKT 	CONT 	Jasper Bovenhuis 	1991 	1 	0 	0 	[+]
944. 	ESP 	MUR 	CONT 	Garikoitz Bravo 	1989 	1 	0 	0 	[+]
945. 	NOR 	FVC 	PROF 	Vegard Breen 	1990 	1 	0 	0 	[+]
946. 	POR 	LAA 	CONT 	Hernani Broco 	1981 	1 	0 	0 	[+]
947. 	AUS 	DPC 	PROF 	Graeme Brown 	1979 	1 	0 	0 	[+]
948. 	POL 	CCC 	PROF 	Piotr Brozyna 	1995 	1 	0 	0 	[+]
949. 	FRA 	FVC 	PROF 	Frédéric Brun 	1988 	1 	0 	0 	[+]
950. 	SUI 	ROT 	PROF 	Nico Brüngger 	1988 	1 	0 	0 	[+]
951. 	BRA 	FSC 	PROF 	Otavio Bulgarelli 	1984 	1 	0 	0 	[+]
952. 	SUI 	ROT 	PROF 	Dimitri Bussard 	1996 	1 	0 	0 	[+]
953. 	USA 	CAT 	CONT 	Christopher Butler 	1988 	1 	0 	0 	[+]
954. 	FRA 	FVC 	PROF 	Maxime Cam 	1992 	1 	0 	0 	[+]
955. 	BEL 	MMM 	CONT 	Edwig Cammaerts 	1987 	1 	0 	0 	[+]
956. 	ITA 	UHC 	PROF 	Marco Canola 	1988 	1 	0 	0 	[+]
957. 	FRA 	DEN 	PROF 	Romain Cardis 	1992 	1 	0 	0 	[+]
958. 	POR 	W52 	CONT 	Antonio Carvalho 	1989 	1 	0 	0 	[+]
959. 	NED 	TLJ 	WT 	Twan Castelijns 	1989 	1 	0 	0 	[+]
960. 	COL 	GWS 	CONT 	Jorge Camilo Castiblanco 	1988 	1 	0 	0 	[+]
961. 	ITA 	AND 	PROF 	Giorgio Cecchinel 	1989 	1 	0 	0 	[+]
962. 	ESP 	W52 	CONT 	Gustavo Cesar 	1980 	1 	0 	0 	[+]
963. 	COL 	ANQ 	CONT 	Robinson Chalapud 	1984 	1 	0 	0 	[+]
964. 	POL 	VAT 	PROF 	Pawel Charucki 	1988 	1 	0 	0 	[+]
965. 	FRA 	FDJ 	WT 	Sébastien Chavanel 	1981 	1 	0 	0 	[+]
966. 	FRA 	TNN 	PROF 	Corentin Cherhal 	1994 	1 	0 	0 	[+]
967. 	FRA 	IAM 	WT 	Clement Chevrier 	1992 	1 	0 	0 	[+]
968. 	ITA 	AZT 	CONT 	Fabio Chinello 	1989 	1 	0 	0 	[+]
969. 	ITA 	BAR 	PROF 	Luca Chirico 	1992 	1 	0 	0 	[+]
970. 	IRL 	TNN 	PROF 	Stephan Clancy 	1992 	1 	0 	0 	[+]
971. 	AUS 	UHC 	PROF 	Jonathan Clarke 	1984 	1 	0 	0 	[+]
972. 	ITA 	STH 	PROF 	Samuele Conti 	1991 	1 	0 	0 	[+]
973. 	COL 	EQS 	WT 	Rodrigo Contreras 	1994 	1 	0 	0 	[+]
974. 	FRA 	DEN 	PROF 	Jérémy Cornu 	1991 	1 	0 	0 	[+]
975. 	POR 	ZZZ 		Mario Costa 	1985 	1 	0 	0 	[+]
976. 	FRA 	FDJ 	WT 	Arnaud Courteille 	1989 	1 	0 	0 	[+]
977. 	AUS 	KIN 	CONT 	Jai Crawford 	1983 	1 	0 	0 	[+]
978. 	NED 	TNN 	PROF 	Ruud Cremers 	1992 	1 	0 	0 	[+]
979. 	ITA 	ROT 	PROF 	Marco d'Urbano 	1991 	1 	0 	0 	[+]
980. 	ITA 	XYZ 		Andrea Dal Col 	1991 	1 	0 	0 	[+]
981. 	ITA 	AND 	PROF 	Tiziano Dall'Antonia 	1983 	1 	0 	0 	[+]
982. 	FRA 	RLM 	CONT 	Thomas Damuseau 	1989 	1 	0 	0 	[+]
983. 	FRA 	AUB 	CONT 	Flavien Dassonville 	1991 	1 	0 	0 	[+]
984. 	BEL 	VWT 	CONT 	Dries De Bondt 	1991 	1 	0 	0 	[+]
985. 	BEL 	LTS 	WT 	Jasper De Buyst 	1993 	1 	0 	0 	[+]
986. 	BEL 	TSV 	PROF 	Aimé De Gendt 	1994 	1 	0 	0 	[+]
987. 	BEL 	CIB 	CONT 	Kevin De Jonghe 	1991 	1 	0 	0 	[+]
988. 	NED 	TNN 	PROF 	Gerd de Keijzer 	1994 	1 	0 	0 	[+]
989. 	BEL 	TSV 	PROF 	Kenny De Ketele 	1985 	1 	0 	0 	[+]
990. 	NED 	TGA 	WT 	Koen de Kort 	1982 	1 	0 	0 	[+]
991. 	ESP 	TAV 	CONT 	David De La Fuente 	1981 	1 	0 	0 	[+]
992. 	ITA 	ILU 	CONT 	Flavio De Luna Davila 	1990 	1 	0 	0 	[+]
993. 	BEL 	TNN 	PROF 	Kevin de Mesmaeker 	1991 	1 	0 	0 	[+]
994. 	BEL 	TSV 	PROF 	Moreno de Pauw 	1991 	1 	0 	0 	[+]
995. 	BEL 	EQS 	WT 	Laurens De Plus 	1995 	1 	0 	0 	[+]
996. 	ESP 	LRJ 	CONT 	Jose De Segovia 	1982 	1 	0 	0 	[+]
997. 	BRA 	FSC 	PROF 	André de Souza Almeida 	1992 	1 	0 	0 	[+]
998. 	NED 	ROP 	PROF 	Berden de Vries 	1989 	1 	0 	0 	[+]
999. 	ESP 	BUR 	CONT 	Jesus Del Pino 	1990 	1 	0 	0 	[+]
1000. 	BEL 	WBC 	CONT 	Tom Dernies 	1990 	1 	0 	0 	[+]
1001. 	FRA 	DMP 	PROF 	Rémi Di Gregorio 	1985 	1 	0 	0 	[+]
1002. 	ARG 	DMP 	PROF 	Daniel Diaz 	1989 	1 	0 	0 	[+]
1003. 	COL 	GWS 	CONT 	Edward Diaz 	1994 	1 	0 	0 	[+]
1004. 	GER 	LPC 	CONT 	Jan Dieteren 	1993 	1 	0 	0 	[+]
1005. 	USA 	TNN 	PROF 	Benjamin Dilley 	1991 	1 	0 	0 	[+]
1006. 	BRA 	FSC 	PROF 	Alex Correia Diniz 	1985 	1 	0 	0 	[+]
1007. 	JPN 	MTR 	CONT 	Yukihiro Doi 	1983 	1 	0 	0 	[+]
1008. 	GBR 	JLT 	CONT 	Russell Downing 	1978 	1 	0 	0 	[+]
1009. 	ITA 	STH 	PROF 	Matteo Draperi 	1991 	1 	0 	0 	[+]
1010. 	VEN 	STH 	PROF 	Gilbert Ducournau 	1992 	1 	0 	0 	[+]
1011. 	AUS 	DPC 	PROF 	Nathan Earle 	1988 	1 	0 	0 	[+]
1012. 	USA 	UHC 	PROF 	Daniel Eaton 	1993 	1 	0 	0 	[+]
1013. 	DEN 	ONE 	PROF 	John Ebsen 	1988 	1 	0 	0 	[+]
1014. 	BEL 	VGS 	CONT 	Yannick Eijssen 	1989 	1 	0 	0 	[+]
1015. 	AUT 	DDD 	WT 	Bernhard Eisel 	1981 	1 	0 	0 	[+]
1016. 	BEL 	MMM 	CONT 	Laurent Evrard 	1990 	1 	0 	0 	[+]
1017. 	SLO 	ADR 	CONT 	Kristjan Fajt 	1982 	1 	0 	0 	[+]
1018. 	BEL 	TSV 	PROF 	Maxime Farazijn 	1994 	1 	0 	0 	[+]
1019. 	ITA 	XYZ 		Elia Favilli 	1989 	1 	0 	0 	[+]
1020. 	TPE 	LAM 	WT 	Chun Kai Feng 	1988 	1 	0 	0 	[+]
1021. 	BRA 	FSC 	PROF 	Murilo Ferraz 	1991 	1 	0 	0 	[+]
1022. 	BRA 	FDJ 	WT 	Murilo Antonio Fischer 	1979 	1 	0 	0 	[+]
1023. 	USA 	PDC 		Chris Fontecchio 	1965 	1 	0 	0 	[+]
1024. 	ITA 	STH 	PROF 	Giuseppe Fonzi 	1991 	1 	0 	0 	[+]
1025. 	ITA 	GMC 	CONT 	Filippo Fortin 	1989 	1 	0 	0 	[+]
1026. 	BEL 	LTS 	WT 	Frederik Frison 	1992 	1 	0 	0 	[+]
1027. 	GER 	TGA 	WT 	Johannes Fröhlinger 	1985 	1 	0 	0 	[+]
1028. 	ARG 	ROT 	PROF 	Lucas Manuel Gaday 	1993 	1 	0 	0 	[+]
1029. 	USA 	CPT 	WT 	Phillip Gaimon 	1986 	1 	0 	0 	[+]
1030. 	ESP 	XYZ 		Egoitz Garcia 	1986 	1 	0 	0 	[+]
1031. 	ESP 	KIN 	CONT 	Marcos Garcia 	1986 	1 	0 	0 	[+]
1032. 	BEL 	SHI 	CONT 	Gorik Gardeyn 	1980 	1 	0 	0 	[+]
1033. 	BRA 	FSC 	PROF 	João Gaspar 	1992 	1 	0 	0 	[+]
1034. 	SLO 	XYZ 		Gregor Gazvoda 	1981 	1 	0 	0 	[+]
1035. 	ERI 	DDC 	CONT 	Amanuel Gebrezgabihier 	1994 	1 	0 	0 	[+]
1036. 	FRA 	FVC 	PROF 	Elie Gesbert 	1995 	1 	0 	0 	[+]
1037. 	VEN 	STH 	PROF 	Tomas Aurelio Gil Martinez 	1977 	1 	0 	0 	[+]
1038. 	VEN 	AND 	PROF 	Carlos Gimenez 	1995 	1 	0 	0 	[+]
1039. 	RSA 	XYZ 		Dylan Girdlestone 	1989 	1 	0 	0 	[+]
1040. 	AUS 	TNN 	PROF 	James Glasspool 	1991 	1 	0 	0 	[+]
1041. 	PAN 	XYZ 		Yelko Gomez 	1989 	1 	0 	0 	[+]
1042. 	POR 	CJR 	PROF 	Domingos Gonçalves 	1989 	1 	0 	0 	[+]
1043. 	KOR 	KSP 	CONT 	Hyo Suk Gong 	1986 	1 	0 	0 	[+]
1044. 	NED 	TLJ 	WT 	Marc Goos 	1990 	1 	0 	0 	[+]
1045. 	AUS 	ONE 	PROF 	Matthew Goss 	1986 	1 	0 	0 	[+]
1046. 	POL 	VAT 	PROF 	Kamil Gradek 	1990 	1 	0 	0 	[+]
1047. 	ITA 	PVC 	CONT 	Massimo Graziato 	1988 	1 	0 	0 	[+]
1048. 	FRA 	DEN 	PROF 	Fabien Grellier 	1994 	1 	0 	0 	[+]
1049. 	ESP 	DCT 	CONT 	Fernando Grijalba 	1991 	1 	0 	0 	[+]
1050. 	FRA 	DEN 	PROF 	Romain Guillemois 	1991 	1 	0 	0 	[+]
1051. 	RUS 	XYZ 		Vladimir Gusev 	1982 	1 	0 	0 	[+]
1052. 	BEL 	WBC 	CONT 	Gregory Habeaux 	1982 	1 	0 	0 	[+]
1053. 	GBR 	ONE 	PROF 	Richard Handley 	1990 	1 	0 	0 	[+]
1054. 	GBR 	ONE 	PROF 	George Harper 	1992 	1 	0 	0 	[+]
1055. 	NED 	MMM 	CONT 	Yoeri Havik 	1991 	1 	0 	0 	[+]
1056. 	BEL 	TSV 	PROF 	Sander Helven 	1990 	1 	0 	0 	[+]
1057. 	FIN 	TNN 	PROF 	Joonas Henttala 	1991 	1 	0 	0 	[+]
1058. 	GER 	BOA 	PROF 	Silvio Herklotz 	1994 	1 	0 	0 	[+]
1059. 	ESP 	TNK 	WT 	Jesus Hernandez 	1981 	1 	0 	0 	[+]
1060. 	COL 	XYZ 		Pedro Herrera 	1986 	1 	0 	0 	[+]
1061. 	NED 	RDT 	CONT 	Lennard Hofstede 	1994 	1 	0 	0 	[+]
1062. 	FRA 	COF 	PROF 	Hugo Hofstetter 	1994 	1 	0 	0 	[+]
1063. 	BEL 	MET 	CONT 	Dries Hollanders 	1986 	1 	0 	0 	[+]
1064. 	NED 	ROP 	PROF 	Reinier Honig 	1983 	1 	0 	0 	[+]
1065. 	NED 	ROP 	PROF 	Johnny Hoogerland 	1983 	1 	0 	0 	[+]
1066. 	AUT 	HAC 	CONT 	Dominik Hrinkow 	1988 	1 	0 	0 	[+]
1067. 	NED 	ART 	CONT 	Robbie Hucker 	1990 	1 	0 	0 	[+]
1068. 	GBR 	ONE 	PROF 	Joshua Hunt 	1991 	1 	0 	0 	[+]
1069. 	FRA 	DMP 	PROF 	Thierry Hupond 	1984 	1 	0 	0 	[+]
1070. 	SLO 	ACT 	CONT 	Aldo Ino Ilesic 	1984 	1 	0 	0 	[+]
1071. 	JPN 	NIP 	PROF 	Manabu Ishibashi 	1992 	1 	0 	0 	[+]
1072. 	POL 	WIB 	CONT 	Blazej Janiaczyk 	1983 	1 	0 	0 	[+]
1073. 	POL 	WIB 	CONT 	Sylwester Janiszewski 	1988 	1 	0 	0 	[+]
1074. 	GER 	ROT 	PROF 	Grischa Janorschke 	1987 	1 	0 	0 	[+]
1075. 	COL 	UHC 	PROF 	Daniel Alexander Jaramillo 	1991 	1 	0 	0 	[+]
1076. 	SUI 	ROT 	PROF 	Lukas Jaun 	1991 	1 	0 	0 	[+]
1077. 	USA 	ACT 	CONT 	Max Jenkins 	1985 	1 	0 	0 	[+]
1078. 	CHN 	TGA 	WT 	Cheng Ji 	1987 	1 	0 	0 	[+]
1079. 	CHN 	XYZ 		Pengda Jiao 	1986 	1 	0 	0 	[+]
1080. 	AUS 	DPC 	PROF 	Brenton Jones 	1991 	1 	0 	0 	[+]
1081. 	USA 	TGA 	WT 	Carter Jones 	1989 	1 	0 	0 	[+]
1082. 	USA 	UHC 	PROF 	Christopher Jones 	1979 	1 	0 	0 	[+]
1083. 	DEN 	RIW 	CONT 	Jonas Aaen Jørgensen 	1986 	1 	0 	0 	[+]
1084. 	POL 	CCC 	PROF 	Jakub Kaczmarek 	1993 	1 	0 	0 	[+]
1085. 	GER 	SSG 	PROF 	Lennard Kämna 	1996 	1 	0 	0 	[+]
1086. 	NED 	TNN 	PROF 	Brian Kamstra 	1993 	1 	0 	0 	[+]
1087. 	USA 	UHC 	PROF 	Luke Keough 	1991 	1 	0 	0 	[+]
1088. 	AUS 	DPC 	PROF 	Jordan Kerby 	1992 	1 	0 	0 	[+]
1089. 	NED 	ROP 	PROF 	Tim Kerkhof 	1993 	1 	0 	0 	[+]
1090. 	GER 	RNR 	CONT 	Michel Koch 	1991 	1 	0 	0 	[+]
1091. 	GER 	SSG 	PROF 	Thomas Koep 	1990 	1 	0 	0 	[+]
1092. 	SUI 	ROT 	PROF 	Martin Kohler 	1985 	1 	0 	0 	[+]
1093. 	JPN 	NIP 	PROF 	Yuma Koishi 	1993 	1 	0 	0 	[+]
1094. 	POL 	D2B 	CONT 	Mateusz Komar 	1985 	1 	0 	0 	[+]
1095. 	RUS 	XYZ 		Aleksandr Komin 	1995 	1 	0 	0 	[+]
1096. 	NED 	DPC 	PROF 	Peter Koning 	1990 	1 	0 	0 	[+]
1097. 	FRA 	VOL 	CONT 	Clément Koretzky 	1990 	1 	0 	0 	[+]
1098. 	RUS 	KAT 	WT 	Dmitriy Kozontchuk 	1984 	1 	0 	0 	[+]
1099. 	AUT 	ROT 	PROF 	Matthias Krizek 	1988 	1 	0 	0 	[+]
1100. 	JPN 	NIP 	PROF 	Kazushige Kuboki 	1989 	1 	0 	0 	[+]
1101. 	JPN 	NIP 	PROF 	Shiki Kuroeda 	1992 	1 	0 	0 	[+]
1102. 	RUS 	GAZ 	PROF 	Roman Kustadinchev 	1995 	1 	0 	0 	[+]
1103. 	EST 	DMP 	PROF 	Martin Laas 	1993 	1 	0 	0 	[+]
1104. 	FRA 	DMP 	PROF 	Christophe Laborie 	1986 	1 	0 	0 	[+]
1105. 	NED 	TLJ 	WT 	Steven Lammertink 	1993 	1 	0 	0 	[+]
1106. 	FRA 	XYZ 		Morgan Lamoisson 	1988 	1 	0 	0 	[+]
1107. 	DEN 	ONE 	PROF 	Sebastian Lander 	1991 	1 	0 	0 	[+]
1108. 	SUI 	IAM 	WT 	Pirmin Lang 	1984 	1 	0 	0 	[+]
1109. 	ITA 	XYZ 		Francesco Lasca 	1988 	1 	0 	0 	[+]
1110. 	ESP 	CJR 	PROF 	Jonathan Lastra 	1993 	1 	0 	0 	[+]
1111. 	POL 	CCC 	PROF 	Eryk Laton 	1993 	1 	0 	0 	[+]
1112. 	FRA 	FDJ 	WT 	Olivier Le Gac 	1993 	1 	0 	0 	[+]
1113. 	FRA 	FDJ 	WT 	Pierre-Henri Lecuisinier 	1993 	1 	0 	0 	[+]
1114. 	FRA 	TNN 	PROF 	Nicolas Lefrancois 	1987 	1 	0 	0 	[+]
1115. 	FRA 	SSG 	PROF 	Romain Lemarchand 	1987 	1 	0 	0 	[+]
1116. 	FRA 	AUB 	CONT 	Guillaume Levarlet 	1985 	1 	0 	0 	[+]
1117. 	SWE 	TJO 	CONT 	Philip Lindau 	1991 	1 	0 	0 	[+]
1118. 	MAS 	XYZ 		Sea Keong Loh 	1986 	1 	0 	0 	[+]
1119. 	ESP 	KAT 	WT 	Alberto Losada 	1982 	1 	0 	0 	[+]
1120. 	AUS 	DPC 	PROF 	Jason Lowndes 	1994 	1 	0 	0 	[+]
1121. 	COL 	TNN 	PROF 	David Lozano 	1988 	1 	0 	0 	[+]
1122. 	SWE 	TGA 	WT 	Fredrik Ludvigsson 	1994 	1 	0 	0 	[+]
1123. 	NOR 	TGA 	WT 	Sindre Skjøstad Lunke 	1993 	1 	0 	0 	[+]
1124. 	DEN 	ABB 	CONT 	Martin Toft Madsen 	1985 	1 	0 	0 	[+]
1125. 	USA 	UHC 	PROF 	Tyler Magner 	1991 	1 	0 	0 	[+]
1126. 	BRA 	FSC 	PROF 	Nathan Mahler 	1996 	1 	0 	0 	[+]
1127. 	FRA 	FDJ 	WT 	Jérémy Maison 	1993 	1 	0 	0 	[+]
1128. 	POL 	CCC 	PROF 	Kamil Malecki 	1996 	1 	0 	0 	[+]
1129. 	RUS 	GAZ 	PROF 	Viktor Manakov 	1992 	1 	0 	0 	[+]
1130. 	BRA 	FSC 	PROF 	Carlos Manarelli 	1989 	1 	0 	0 	[+]
1131. 	ITA 	XYZ 		Andrea Manfredi 	1992 	1 	0 	0 	[+]
1132. 	USA 	JAM 	CONT 	Eric Marcotte 	1980 	1 	0 	0 	[+]
1133. 	SUI 	ROT 	PROF 	Tristan Marguet 	1987 	1 	0 	0 	[+]
1134. 	JPN 	BLZ 	CONT 	Nariyuki Masuda 	1983 	1 	0 	0 	[+]
1135. 	GER 	BOA 	PROF 	Ralf Matzka 	1989 	1 	0 	0 	[+]
1136. 	AUS 	XYZ 		Daniel McConnell 	1985 	1 	0 	0 	[+]
1137. 	NZL 	ONE 	PROF 	Hayden McCormick 	1994 	1 	0 	0 	[+]
1138. 	GBR 	NPC 	CONT 	Jonathan McEvoy 	1989 	1 	0 	0 	[+]
1139. 	USA 	RLY 	CONT 	Brandon McNulty 	1998 	1 	0 	0 	[+]
1140. 	POR 	W52 	CONT 	Ricardo Mestre 	1983 	1 	0 	0 	[+]
1141. 	AUS 	DPC 	PROF 	Travis Meyer 	1989 	1 	0 	0 	[+]
1142. 	ESP 	DCT 	CONT 	Diego Milan 	1985 	1 	0 	0 	[+]
1143. 	FRA 	ZZZ 		Sébastian Minard 	1982 	1 	0 	0 	[+]
1144. 	ESP 	XYZ 		Miguel Minguez 	1988 	1 	0 	0 	[+]
1145. 	SLO 	LAM 	WT 	Matej Mohoric 	1994 	1 	0 	0 	[+]
1146. 	COL 	MZN 	CONT 	Juan Sebastian Molano 	1994 	1 	0 	0 	[+]
1147. 	ESP 	CJR 	PROF 	Antonio Molina 	1991 	1 	0 	0 	[+]
1148. 	ITA 	XYZ 		Cristiano Monguzzi 	1985 	1 	0 	0 	[+]
1149. 	FRA 	BGT 	CONT 	Damien Monier 	1982 	1 	0 	0 	[+]
1150. 	GER 	TKG 	CONT 	Florian Monreal 	1986 	1 	0 	0 	[+]
1151. 	POL 	WIB 	CONT 	Jacek Morajko 	1981 	1 	0 	0 	[+]
1152. 	FRA 	DEN 	PROF 	Julien Morice 	1991 	1 	0 	0 	[+]
1153. 	FRA 	FVC 	PROF 	Francis Mourey 	1980 	1 	0 	0 	[+]
1154. 	ARG 	SLS 	CONT 	Enzo Moyano 	1989 	1 	0 	0 	[+]
1155. 	ITA 	MKT 	CONT 	Davide Mucelli 	1986 	1 	0 	0 	[+]
1156. 	SLO 	BCP 	CONT 	Matej Mugerli 	1981 	1 	0 	0 	[+]
1157. 	AUT 	BOA 	PROF 	Gregor Mühlberger 	1994 	1 	0 	0 	[+]
1158. 	GBR 	ZZZ 		no name 	1990 	1 	0 	0 	[+]
1159. 	ITA 	AND 	PROF 	Alberto Nardin 	1990 	1 	0 	0 	[+]
1160. 	FRA 	DEN 	PROF 	Bryan Nauleau 	1988 	1 	0 	0 	[+]
1161. 	ITA 	NIP 	PROF 	Antonio Nibali 	1992 	1 	0 	0 	[+]
1162. 	BRA 	FSC 	PROF 	Pedra Autran Nicacio 	1981 	1 	0 	0 	[+]
1163. 	RUS 	GAZ 	PROF 	Sergey Nikolaev 	1998 	1 	0 	0 	[+]
1164. 	BEL 	TCT 	CONT 	Carol Eduard Novak 	1976 	1 	0 	0 	[+]
1165. 	AUS 	ONE 	PROF 	Glenn O'Shea 	1989 	1 	0 	0 	[+]
1166. 	CRC 	CEE 	CONT 	Gregory Juel Brenes Obando 	1988 	1 	0 	0 	[+]
1167. 	KAZ 	AST 	WT 	Dias Omirzakov 	1992 	1 	0 	0 	[+]
1168. 	NZL 	ONE 	PROF 	James Oram 	1993 	1 	0 	0 	[+]
1169. 	FRA 	DMP 	PROF 	Quentin Pacher 	1992 	1 	0 	0 	[+]
1170. 	ITA 	AND 	PROF 	Luca Pacioni 	1993 	1 	0 	0 	[+]
1171. 	SUI 	ROT 	PROF 	Dylan Page 	1993 	1 	0 	0 	[+]
1172. 	UKR 	ISD 	CONT 	Anatoliy Pakthusov 	1985 	1 	0 	0 	[+]
1173. 	POL 	CCC 	PROF 	Michal Paluta 	1995 	1 	0 	0 	[+]
1174. 	SUI 	ROT 	PROF 	Frank Pasche 	1993 	1 	0 	0 	[+]
1175. 	BEL 	MNG 	CONT 	Kevin Pauwels 	1984 	1 	0 	0 	[+]
1176. 	COL 	GWS 	CONT 	Fernando Pedrazo Morales 	1981 	1 	0 	0 	[+]
1177. 	SUI 	IAM 	WT 	Simon Pellaud 	1992 	1 	0 	0 	[+]
1178. 	FRA 	COF 	PROF 	Anthony Perez 	1991 	1 	0 	0 	[+]
1179. 	ITA 	TNN 	PROF 	Andrea Peron 	1988 	1 	0 	0 	[+]
1180. 	AUS 	XYZ 		Cameron Peterson 	1983 	1 	0 	0 	[+]
1181. 	RUS 	TNK 	WT 	Evgeni Petrov 	1978 	1 	0 	0 	[+]
1182. 	AUS 	DPC 	PROF 	Adam Phelan 	1991 	1 	0 	0 	[+]
1183. 	FRA 	DEN 	PROF 	Alexandre Pichot 	1983 	1 	0 	0 	[+]
1184. 	ESP 	FSC 	PROF 	Antonio Piedra 	1985 	1 	0 	0 	[+]
1185. 	FRA 	FDJ 	WT 	Cédric Pineau 	1985 	1 	0 	0 	[+]
1186. 	BRA 	FSC 	PROF 	Roberto Pinheiro 	1983 	1 	0 	0 	[+]
1187. 	POR 	SKD 	CONT 	Edgar Pinto 	1985 	1 	0 	0 	[+]
1188. 	POR 	ROT 	PROF 	Bruno Pires 	1981 	1 	0 	0 	[+]
1189. 	FRA 	TNN 	PROF 	Charles Planet 	1993 	1 	0 	0 	[+]
1190. 	MDA 	XYZ 		Alexandre Pliuschin 	1987 	1 	0 	0 	[+]
1191. 	POL 	CCC 	PROF 	Leszek Plucinski 	1990 	1 	0 	0 	[+]
1192. 	POL 	VAT 	PROF 	Michal Podlaski 	1988 	1 	0 	0 	[+]
1193. 	CZE 	VAT 	PROF 	Jiri Polnicky 	1989 	1 	0 	0 	[+]
1194. 	BEL 	TSV 	PROF 	Ruben Pols 	1994 	1 	0 	0 	[+]
1195. 	UKR 	TFS 	WT 	Yaroslav Popovych 	1980 	1 	0 	0 	[+]
1196. 	ITA 	XYZ 		Mattia Pozzo 	1989 	1 	0 	0 	[+]
1197. 	BRA 	FSC 	PROF 	Rodrigo Quirino 	1996 	1 	0 	0 	[+]
1198. 	ITA 	XYZ 		Matteo Rabottini 	1987 	1 	0 	0 	[+]
1199. 	COL 	MOT 	CONT 	Carlos Mario Ramirez 	1994 	1 	0 	0 	[+]
1200. 	BRA 	FSC 	PROF 	Kleber Ramos 	1985 	1 	0 	0 	[+]
1201. 	DEN 	TCQ 	CONT 	Alex Rasmussen 	1984 	1 	0 	0 	[+]
1202. 	USA 	JBC 	CONT 	Jacob Rathe 	1991 	1 	0 	0 	[+]
1203. 	DEN 	SSG 	PROF 	Michael Reihs 	1979 	1 	0 	0 	[+]
1204. 	COL 	KAT 	WT 	Jhonatan Restrepo 	1994 	1 	0 	0 	[+]
1205. 	GER 	TKG 	CONT 	Robert Retschke 	1980 	1 	0 	0 	[+]
1206. 	NED 	ROP 	PROF 	Kai Reus 	1985 	1 	0 	0 	[+]
1207. 	GER 	SSG 	PROF 	Sven Reutter 	1996 	1 	0 	0 	[+]
1208. 	ESP 	IAM 	WT 	Vicente Reynes 	1981 	1 	0 	0 	[+]
1209. 	BEL 	TSV 	PROF 	Jonas Rickaert 	1994 	1 	0 	0 	[+]
