	Country 	Trade Team 	Rider 	Born 	Price 	Prev 	Score ↓ 	
332. 	FRA 	FUT 	Emmanuelle Merlot 	1986 	2 	116 	0 	[+]
333. 	CAN 	EXG 	Heather Logan-Sprenger 	1982 	2 	115 	0 	[+]
334. 	SWE 	KLT 	Marie Lindberg 	1987 	2 	107 	0 	[+]
335. 	FRA 	BCF 	Magdalena De Saint Jean 	1970 	2 	100 	0 	[+]
336. 	NOR 	HPU 	Frøydis Waersted 	1987 	2 	100 	0 	[+]
337. 	VEN 	XYZ 	Fanny Alvarez 	1982 	1 	100 	0 	[+]
338. 	USA 	NOW 	Christina Gokey-Smith 	1973 	1 	100 	0 	[+]
339. 	NOR 	XYZ 	Camilla Hott-Johansen 	1969 	1 	100 	0 	[+]
340. 	GBR 	MFP 	Danielle Rowe (King) 	1990 	1 	100 	0 	[+]
341. 	LTU 	XYZ 	Ausrine Trebaite 	1988 	1 	100 	0 	[+]
342. 	CAN 	NOW 	Anne Samplonius 	1968 	2 	95 	0 	[+]
343. 	UKR 	XYZ 	Svitlana Galyuk 	1987 	1 	81 	0 	[+]
344. 	BEL 	DLT 	Lieselot Decroix 	1987 	1 	80 	0 	[+]
345. 	CHN 	GPC 	Li Huang 	1988 	1 	80 	0 	[+]
346. 	GBR 	MFP 	Helen Wyman 	1981 	1 	80 	0 	[+]
347. 	VEN 	XYZ 	Leidy Salazar 	1990 	1 	70 	0 	[+]
348. 	NED 	RUI 	Noortje Tabak 	1988 	1 	65 	0 	[+]
349. 	GBR 	BCF 	Claire Thomas 	1972 	1 	65 	0 	[+]
350. 	VEN 	XYZ 	Ludy Correa 	1991 	1 	60 	0 	[+]
351. 	USA 	PWM 	Liza Rachetto 	1974 	1 	60 	0 	[+]
352. 	USA 	EXG 	Lauren Tamayo 	1983 	1 	60 	0 	[+]
353. 	VEN 	XYZ 	Gleydimar Tapia 	1992 	1 	60 	0 	[+]
354. 	NZL 	XYZ 	Rushlee Buchanan 	1988 	1 	55 	0 	[+]
355. 	SUI 	XYZ 	Mirjam Schwager 	1989 	1 	55 	0 	[+]
356. 	SWE 	MIC 	Karin Aune 	1975 	1 	52 	0 	[+]
357. 	SKN 	XYZ 	Kathryn Bertine 	1975 	1 	50 	0 	[+]
358. 	FRA 	XYZ 	Alna Burato 	1985 	1 	50 	0 	[+]
359. 	AUS 	XYZ 	Annette Edmondson 	1991 	1 	50 	0 	[+]
360. 	ITA 	MIC 	Sara Grifi 	1988 	1 	50 	0 	[+]
361. 	RUS 	LKT 	Anna Potokina 	1987 	1 	50 	0 	[+]
362. 	GBR 	MFP 	Hannah Rich 	1991 	1 	50 	0 	[+]
363. 	FRA 	XYZ 	Stephanie Viel 	1985 	1 	50 	0 	[+]
364. 	BEL 	XYZ 	Marlene Wintgens 	1993 	1 	50 	0 	[+]
365. 	ESP 	DEB 	Leire Olaberria 	1977 	1 	45 	0 	[+]
366. 	DEN 	XYZ 	Michelle Quaade 	1991 	1 	42 	0 	[+]
367. 	BEL 	XYZ 	Sanne Cant 	1990 	1 	40 	0 	[+]
368. 	CAN 	XYZ 	Anna Harkowska 	1980 	1 	40 	0 	[+]
369. 	RUS 	XYZ 	Elena Kuchinskaya 	1984 	1 	40 	0 	[+]
370. 	NZL 	XYZ 	Jeannie Kuhajec 	1973 	1 	40 	0 	[+]
371. 	NZL 	OPK 	Courteney Lowe 	1991 	1 	40 	0 	[+]
372. 	CHI 	BPD 	Paola Munoz Grandon 	1986 	1 	40 	0 	[+]
373. 	NZL 	XYZ 	Serena Sheridan 	1980 	1 	40 	0 	[+]
374. 	VEN 	XYZ 	Nathaly Velazco 	1986 	1 	40 	0 	[+]
375. 	USA 	SLU 	Ally Stacher 	1987 	2 	30 	0 	[+]
376. 	VEN 	XYZ 	Arielys Bello 	1990 	1 	30 	0 	[+]
377. 	BRA 	FCL 	Rosane Kirch 	1976 	1 	30 	0 	[+]
378. 	FRA 	GSD 	Eugenie Mermillod 	1986 	1 	30 	0 	[+]
379. 	GBR 	MFP 	Joanna Rowsell 	1988 	1 	30 	0 	[+]
380. 	AUS 	XYZ 	Kendelle Hodges 	1991 	1 	25 	0 	[+]
381. 	FRA 	BIG 	Steffi Jamoneau 	1991 	1 	25 	0 	[+]
382. 	ESP 	BPD 	Bianca Martin Ortega 	1992 	1 	25 	0 	[+]
383. 	AUS 	XYZ 	Josephine Tomic 	1989 	1 	25 	0 	[+]
384. 	NED 	SKI 	Anne de Wildt 	1989 	1 	22 	0 	[+]
385. 	ITA 	BPK 	Eleonora Patuzzo 	1989 	4 	20 	0 	[+]
386. 	CAN 	TIB 	Veronique Fortin 	1980 	1 	20 	0 	[+]
387. 	USA 	NOW 	Ashley James 	1990 	1 	20 	0 	[+]
388. 	VEN 	XYZ 	Karelia Machado 	1979 	1 	20 	0 	[+]
389. 	SWE 	LNL 	Madelene Olsson 	1982 	1 	20 	0 	[+]
390. 	ITA 	FCL 	Federica Primavera 	1990 	1 	20 	0 	[+]
391. 	NED 	XYZ 	Lisanne Soemanta 	1987 	1 	20 	0 	[+]
392. 	CHN 	GPC 	Wan Yiu Jamie Wong 	1986 	1 	20 	0 	[+]
393. 	UKR 	XYZ 	Anna Nahirna 	1988 	1 	16 	0 	[+]
394. 	GBR 	XYZ 	Hannah Layland 	1994 	1 	15 	0 	[+]
395. 	IRL 	XYZ 	Caroline Ryan 	1979 	1 	15 	0 	[+]
396. 	SUI 	XYZ 	Jessica Schneeberger 	1989 	1 	15 	0 	[+]
397. 	FRA 	FUT 	Manon Souyris 	1993 	1 	15 	0 	[+]
398. 	NED 	SRA 	Juliette Wigbold 	1986 	1 	15 	0 	[+]
399. 	ITA 	TOG 	Giulia Ronchi 	1992 	1 	14 	0 	[+]
400. 	RUS 	RUS 	Verena Absalyamova 	1986 	1 	12 	0 	[+]
401. 	SWE 	AGG 	Linea Fredäng 	1982 	1 	12 	0 	[+]
402. 	RUS 	RUS 	Evgenya Romanyuta 	1988 	1 	12 	0 	[+]
403. 	SWE 	DPD 	Martina Thomasson 	1985 	1 	12 	0 	[+]
404. 	ESP 	LKT 	Arantxa Garcia Morte 	1990 	1 	10 	0 	[+]
405. 	GBR 	OPK 	Emma Grant 	1991 	1 	10 	0 	[+]
406. 	NED 	XYZ 	Kirsten Peetoom 	1988 	1 	10 	0 	[+]
407. 	ITA 	XYZ 	Vania Rossi 	1983 	1 	10 	0 	[+]
408. 	VEN 	XYZ 	Zaily Salazar 	1992 	1 	10 	0 	[+]
409. 	SWE 	AGG 	Linnea Sjöblom 	1989 	1 	10 	0 	[+]
410. 	RUS 	FHT 	Elena Utrobina 	1985 	1 	10 	0 	[+]
411. 	NED 	SKI 	Linda van Rijen 	1988 	1 	10 	0 	[+]
412. 	FRA 	XYZ 	Aurore Verhoeven 	1990 	1 	10 	0 	[+]
413. 	CAN 	XYZ 	Moriah Macgregor 	1974 	1 	8 	0 	[+]
414. 	USA 	XYZ 	Mary Zider 	1984 	1 	8 	0 	[+]
415. 	DEN 	XYZ 	Henriette Christensen 	1988 	1 	2 	0 	[+]
416. 	ITA 	MIC 	Lorena Foresi 	1988 	1 	2 	0 	[+]
417. 	DEN 	XYZ 	Dorte Lohse Rasmussen 	1971 	1 	2 	0 	[+]
418. 	SWE 	SLT 	Monica Holler 	1984 	2 	0 	0 	[+]
419. 	SUI 	XYZ 	Jasmin Achermann 	1989 	1 	0 	0 	[+]
420. 	ITA 	XYZ 	Alessia Aimone Secat 		1 	0 	0 	[+]
421. 	USA 	NOW 	Addyson Albershardt 	1994 	1 	0 	0 	[+]
422. 	ESP 	BPD 	Cristina Alcalde 	1980 	1 	0 	0 	[+]
423. 	ITA 	GCV 	Veronica Alessio 	1987 	1 	0 	0 	[+]
424. 	USA 	XYZ 	Grace Alexander 	1994 	1 	0 	0 	[+]
425. 	ITA 	BPK 	Alice Algisi 	1993 	1 	0 	0 	[+]
426. 	GBR 	XYZ 	Jessica Allen 	1989 	1 	0 	0 	[+]
427. 	POR 	XYZ 	Ester Alves 	1981 	1 	0 	0 	[+]
428. 	USA 	XYZ 	Hanan Alves-Hyde 	1985 	1 	0 	0 	[+]
429. 	USA 	XYZ 	Elle Anderson 	1988 	1 	0 	0 	[+]
430. 	SWE 	ZZZ 	Veronica Andreasson 	1981 	1 	0 	0 	[+]
431. 	ITA 	VAI 	Francesca Anichini 	1992 	1 	0 	0 	[+]
432. 	MEX 	XYZ 	Nancy Arreola 	1988 	1 	0 	0 	[+]
433. 	ITA 	XYZ 	Alice Arzuffi 	1994 	1 	0 	0 	[+]
434. 	SUI 	GSD 	Emilie Aubry 	1989 	1 	0 	0 	[+]
435. 	RUS 	RUS 	Tatiana Averina 		1 	0 	0 	[+]
436. 	FRA 	FUT 	Marion Azam 	1991 	1 	0 	0 	[+]
437. 	ITA 	XYZ 	Giada Balzan 	1991 	1 	0 	0 	[+]
438. 	BEL 	WIM 	Sanne Bamelis 	1991 	1 	0 	0 	[+]
439. 	ITA 	FHT 	Giorgia Baraldo 	1993 	1 	0 	0 	[+]
440. 	ITA 	FCL 	Annalisa Barbieri 	1991 	1 	0 	0 	[+]
441. 	USA 	OPK 	Anna Barensfeld 	1983 	1 	0 	0 	[+]
442. 	GBR 	XYZ 	Elinor Barker 	1994 	1 	0 	0 	[+]
443. 	GBR 	DPD 	Hannah Barnes 	1993 	1 	0 	0 	[+]
444. 	GBR 	DPD 	Jane Barr 	1981 	1 	0 	0 	[+]
445. 	ITA 	XYZ 	Beatrice Bartelloni 	1993 	1 	0 	0 	[+]
446. 	AUS 	NXX 	Katherine Bates 	1982 	1 	0 	0 	[+]
447. 	GBR 	VIO 	Rohan Battison 	1988 	1 	0 	0 	[+]
448. 	SUI 	XYZ 	Caroline Baur 	1993 	1 	0 	0 	[+]
449. 	GER 	XYZ 	Christina Becker 	1977 	1 	0 	0 	[+]
450. 	BEL 	XYZ 	Isabelle Beckers 	1983 	1 	0 	0 	[+]
451. 	BEL 	WIM 	Davina Beke 	1986 	1 	0 	0 	[+]
452. 	NED 	XYZ 	Danielle Bekkering 	1976 	1 	0 	0 	[+]
453. 	NED 	XYZ 	Eyelien Bekkering 	1978 	1 	0 	0 	[+]
454. 	ITA 	ZZZ 	Tania Belvederesi 	1978 	1 	0 	0 	[+]
455. 	NOR 	HPU 	Johanne Bergseth 	1987 	1 	0 	0 	[+]
456. 	ITA 	XYZ 	Marta Bernini 	1963 	1 	0 	0 	[+]
457. 	FRA 	XYZ 	Laurie Berthon 	1991 	1 	0 	0 	[+]
458. 	ITA 	GCV 	Odette Bertolin 	1983 	1 	0 	0 	[+]
459. 	BEL 	SPM 	Lien Beyen 	1985 	1 	0 	0 	[+]
460. 	USA 	VDK 	Kathleen Billington 	1981 	1 	0 	0 	[+]
461. 	ITA 	TOG 	Irene Bitto 	1993 	1 	0 	0 	[+]
462. 	FRA 	LKT 	Emilie Blanquefort 	1988 	1 	0 	0 	[+]
463. 	UKR 	XYZ 	Yelizaveta Bochkarova 	1978 	1 	0 	0 	[+]
464. 	SUI 	XYZ 	Stefanie Bochsler 	1994 	1 	0 	0 	[+]
465. 	BEL 	NWC 	Lisa Bogaert 	1993 	1 	0 	0 	[+]
466. 	ITA 	XYZ 	Gloria Boldrini 	1994 	1 	0 	0 	[+]
467. 	ITA 	ZZZ 	Giulia Bonetti 	1989 	1 	0 	0 	[+]
468. 	NED 	ZWH 	Amanda Bongaards 	1988 	1 	0 	0 	[+]
469. 	ESP 	LKT 	Maria Bonnin 	1990 	1 	0 	0 	[+]
470. 	NED 	XYZ 	Sonja Boogaard 	1972 	1 	0 	0 	[+]
471. 	ITA 	MCG 	Alessandra Borchi 	1983 	1 	0 	0 	[+]
472. 	ITA 	XYZ 	Simona Bortolotti 	1994 	1 	0 	0 	[+]
473. 	ITA 	XYZ 	Chiara Bortolus 	1988 	1 	0 	0 	[+]
474. 	NED 	RUI 	Joan Boskamp 	1985 	1 	0 	0 	[+]
475. 	NED 	SRA 	Andrea Bosman 	1979 	1 	0 	0 	[+]
476. 	NED 	XYZ 	Elisabeth Braam 	1984 	1 	0 	0 	[+]
477. 	NED 	NWC 	Joukje Braam 	1986 	1 	0 	0 	[+]
478. 	BEL 	WIM 	Cynthia Bracke 	1991 	1 	0 	0 	[+]
479. 	FRA 	BCF 	Aurelie Bramante 	1984 	1 	0 	0 	[+]
480. 	NED 	RES 	Shanne Braspenninckx 	1991 	1 	0 	0 	[+]
481. 	FRA 	GSD 	Charlotte Bravard 	1992 	1 	0 	0 	[+]
482. 	ITA 	GCV 	Angela Bravin 	1993 	1 	0 	0 	[+]
483. 	FRA 	XYZ 	Julie Bresset 	1989 	1 	0 	0 	[+]
484. 	RSA 	BIZ 	Jeaun-Mari Breytenbach 	1990 	1 	0 	0 	[+]
485. 	AUS 	XYZ 	Kirsty Broun 	1979 	1 	0 	0 	[+]
486. 	CAN 	XYZ 	Laura Brown 	1986 	1 	0 	0 	[+]
487. 	AUS 	XYZ 	Gayle Brownlee 	1974 	1 	0 	0 	[+]
488. 	SUI 	XYZ 	Larissa Brühwiler 	1993 	1 	0 	0 	[+]
489. 	ITA 	XYZ 	Carlotta Brui 	1994 	1 	0 	0 	[+]
490. 	POL 	ABD 	Monika Brzezna 	1991 	1 	0 	0 	[+]
491. 	FRA 	BIG 	Alessia Bugeia 	1987 	1 	0 	0 	[+]
492. 	BEL 	XYZ 	Anje Buysse 	1969 	1 	0 	0 	[+]
493. 	GBR 	MFP 	Sarah Byrne 	1989 	1 	0 	0 	[+]
494. 	FRA 	BRE 	Nathalie Cadol 	1972 	1 	0 	0 	[+]
495. 	AUS 	AIS 	Alexandra Carle 	1991 	1 	0 	0 	[+]
496. 	BEL 	LBL 	Bo Carless 	1993 	1 	0 	0 	[+]
497. 	USA 	ZZZ 	Katharine Carroll 	1981 	1 	0 	0 	[+]
498. 	ITA 	TOG 	Francesca Cauz 	1992 	1 	0 	0 	[+]
499. 	ITA 	TOG 	Erika Cecchel 	1992 	1 	0 	0 	[+]
500. 	ITA 	XYZ 	Silvia Cecchini 	1994 	1 	0 	0 	[+]
501. 	BEL 	ZWH 	Dunja Ceulemans 	1989 	1 	0 	0 	[+]
502. 	USA 	XYZ 	Amy Charity 	1976 	1 	0 	0 	[+]
503. 	FRA 	GSD 	Oriane Chaumet 	1993 	1 	0 	0 	[+]
504. 	GBR 	XYZ 	Kara Chesworth 	1972 	1 	0 	0 	[+]
505. 	KOR 	XYZ 	Hye Kyeong Choi 	1984 	1 	0 	0 	[+]
506. 	ITA 	MIC 	Chiara Ciuffini 	1985 	1 	0 	0 	[+]
507. 	NED 	ZWH 	Marjolein Claessen 	1991 	1 	0 	0 	[+]
508. 	GBR 	VIO 	Charlotte Colclough 	1984 	1 	0 	0 	[+]
509. 	ITA 	XYZ 	Veronica Cornolti 	1994 	1 	0 	0 	[+]
510. 	BEL 	NWC 	Shauni Corthout 	1993 	1 	0 	0 	[+]
511. 	DEN 	XYZ 	Betina Cramer 	1978 	1 	0 	0 	[+]
512. 	GBR 	XYZ 	Sarah Cramoysan 	1968 	1 	0 	0 	[+]
513. 	GBR 	XYZ 	Natalie Creswick 	1980 	1 	0 	0 	[+]
514. 	CAN 	XYZ 	Valerie Crete 	1989 	1 	0 	0 	[+]
515. 	BEL 	VLL 	Gilke Croket 	1992 	1 	0 	0 	[+]
516. 	USA 	VDK 	Katheryn Curi Matthews 	1974 	1 	0 	0 	[+]
517. 	GBR 	VIO 	Rebecca Curley 	1981 	1 	0 	0 	[+]
518. 	GBR 	VIO 	Katie Curtis 	1988 	1 	0 	0 	[+]
519. 	USA 	XYZ 	Jessica Cutler 	1979 	1 	0 	0 	[+]
520. 	ITA 	PCW 	Azzura D’Intino 	1991 	1 	0 	0 	[+]
521. 	BEL 	XYZ 	Nel De Crits 	1991 	1 	0 	0 	[+]
522. 	BEL 	XYZ 	Stephanie De Croock 	1979 	1 	0 	0 	[+]
523. 	NED 	ZWH 	Jorinda de Heer 	1990 	1 	0 	0 	[+]
524. 	RSA 	BIZ 	Leana De Jager 	1981 	1 	0 	0 	[+]
525. 	NED 	ZWH 	Tessa de Moyer 	1992 	1 	0 	0 	[+]
526. 	BEL 	SLT 	Sofie De Nys 	1985 	1 	0 	0 	[+]
527. 	BEL 	SLT 	Eline De Roover 	1992 	1 	0 	0 	[+]
528. 	ITA 	XYZ 	Corinna Defilé 	1994 	1 	0 	0 	[+]
529. 	BEL 	XYZ 	Catherine Delfosse 	1981 	1 	0 	0 	[+]
530. 	FRA 	XYZ 	Elise Delzenne 	1989 	1 	0 	0 	[+]
531. 	BEL 	XYZ 	Daisy Depoorter 	1992 	1 	0 	0 	[+]
532. 	BEL 	SLT 	Eveline Dergent 	1992 	1 	0 	0 	[+]
533. 	AUS 	XYZ 	Irene Digenis 	1981 	1 	0 	0 	[+]
534. 	NED 	NWC 	Baukje Doedee 	1976 	1 	0 	0 	[+]
535. 	BEL 	XYZ 	Annelies Dom 	1986 	1 	0 	0 	[+]
536. 	NED 	XYZ 	Djoeke Donkers 	1984 	1 	0 	0 	[+]
537. 	CAN 	XYZ 	Veronique Drapeau-Zgoralski 	1992 	1 	0 	0 	[+]
538. 	BEL 	VLL 	Jessy Druyts 	1994 	1 	0 	0 	[+]
539. 	RSA 	BIZ 	Karen Dryer 	1989 	1 	0 	0 	[+]
540. 	RSA 	BIZ 	Yolandi Du Toit 	1985 	1 	0 	0 	[+]
541. 	AUS 	ZZZ 	Megan Dunn 	1991 	1 	0 	0 	[+]
542. 	GBR 	XYZ 	Gabriella Durrin 	1984 	1 	0 	0 	[+]
543. 	FRA 	BCF 	Joanne Duval 	1988 	1 	0 	0 	[+]
544. 	AUT 	XYZ 	Verena Eberhardt 	1994 	1 	0 	0 	[+]
545. 	SUI 	XYZ 	Désirée Ehrler 	1991 	1 	0 	0 	[+]
546. 	ISR 	MIC 	Michal Ella 	1987 	1 	0 	0 	[+]
547. 	NED 	DLT 	Karen Elzing 	1993 	1 	0 	0 	[+]
548. 	ESP 	LKT 	Mireia Epelde Bikendi 	1985 	1 	0 	0 	[+]
549. 	RSA 	BIZ 	Lindi Erasmus 	1977 	1 	0 	0 	[+]
550. 	NED 	DPD 	Aafke Eshuis 	1987 	1 	0 	0 	[+]
551. 	ESP 	BPD 	Dorleta Eskamendi Gil 	1992 	1 	0 	0 	[+]
552. 	DEN 	XYZ 	Mia Eskebjerg 	1980 	1 	0 	0 	[+]
553. 	NED 	NWC 	Anne Eversdijk 	1989 	1 	0 	0 	[+]
554. 	CAN 	OPK 	Annie Ewart 	1993 	1 	0 	0 	[+]
555. 	GBR 	DPD 	Anne Ewing 	1987 	1 	0 	0 	[+]
556. 	FRA 	BCF 	Lisa Fabien 	1993 	1 	0 	0 	[+]
557. 	ITA 	XYZ 	Irene Falorni 	1990 	1 	0 	0 	[+]
558. 	USA 	NOW 	Robin Farina 	1977 	1 	0 	0 	[+]
559. 	ITA 	FCL 	Francesca Faustini 	1988 	1 	0 	0 	[+]
560. 	ITA 	BPK 	Chiara Favaron Bissoli 	1992 	1 	0 	0 	[+]
561. 	FRA 	LKT 	Mathilde Favre 	1993 	1 	0 	0 	[+]
562. 	GBR 	XYZ 	Katie Fearnehough 	1991 	1 	0 	0 	[+]
563. 	BRA 	FCL 	Uenia Fernandes 	1984 	1 	0 	0 	[+]
564. 	FRA 	XYZ 	Melanie Ferrand 	1991 	1 	0 	0 	[+]
565. 	ITA 	XYZ 	Isabella Ferrari 	1994 	1 	0 	0 	[+]
566. 	NED 	SRA 	Sanne Fictoor 	1977 	1 	0 	0 	[+]
567. 	GER 	NXX 	Yvonne Fiedler 	1986 	1 	0 	0 	[+]
568. 	ITA 	TOG 	Jennifer Fiori 	1986 	1 	0 	0 	[+]
569. 	GER 	XYZ 	Anna Fischer 	1983 	1 	0 	0 	[+]
570. 	GER 	RUS 	Laura Fouquet 	1991 	1 	0 	0 	[+]
571. 	ESP 	BPD 	Andrea Fraile 	1993 	1 	0 	0 	[+]
572. 	ITA 	MCG 	Elisa Frisoni 	1985 	1 	0 	0 	[+]
573. 	AUS 	GEW 	Rowena Fry 	1982 	1 	0 	0 	[+]
574. 	NOR 	XYZ 	Elin Fylkesnes 	1975 	1 	0 	0 	[+]
575. 	USA 	XYZ 	Amber Gaffney 	1982 	1 	0 	0 	[+]
576. 	ISR 	XYZ 	Roten Gafinovitz 	1992 	1 	0 	0 	[+]
577. 	USA 	FCL 	Whitney Gaggioli 	1988 	1 	0 	0 	[+]
578. 	FRA 	BCF 	Sylvie Gaillon 	1972 	1 	0 	0 	[+]
579. 	ESP 	BPD 	Leticia Galan 	1990 	1 	0 	0 	[+]
580. 	AUS 	FHT 	Myfanwy Galloway 	1990 	1 	0 	0 	[+]
581. 	ESP 	DEB 	Debora Galvez 	1985 	1 	0 	0 	[+]
582. 	ITA 	XYZ 	Lisa Gamba 	1994 	1 	0 	0 	[+]
583. 	CHN 	GPC 	Min Gao 	1982 	1 	0 	0 	[+]
584. 	VEN 	XYZ 	Keyla Garcia 	1992 	1 	0 	0 	[+]
585. 	ESP 	XYZ 	Ana Garcia Antequera 	1981 	1 	0 	0 	[+]
586. 	ARG 	BPK 	Evelyn Garcia 	1982 	1 	0 	0 	[+]
587. 	POL 	ABD 	Karolina Garczynska 	1991 	1 	0 	0 	[+]
588. 	ITA 	TOG 	Viviana Gatto 	1992 	1 	0 	0 	[+]
589. 	BEL 	WIM 	Anja Geldhof 	1973 	1 	0 	0 	[+]
590. 	IRL 	XYZ 	Michelle Geoghegan 	1982 	1 	0 	0 	[+]
591. 	NED 	DLT 	Alie Gercama 	1990 	1 	0 	0 	[+]
592. 	ITA 	FCL 	Huda Ghrairi 	1993 	1 	0 	0 	[+]
593. 	ESP 	XYZ 	Leticia Gil Parra 	1982 	1 	0 	0 	[+]
594. 	BEL 	NWC 	Tara Gins 	1990 	1 	0 	0 	[+]
595. 	ITA 	XYZ 	Rossella Gobbo 	1991 	1 	0 	0 	[+]
596. 	LUX 	PCW 	Beatrice Godart 	1989 	1 	0 	0 	[+]
597. 	LUX 	PCW 	Suzie Godart 	1962 	1 	0 	0 	[+]
598. 	VEN 	PCW 	Sandra Gomez 	1971 	1 	0 	0 	[+]
599. 	RUS 	RUS 	Alexandra Goncharova 	1992 	1 	0 	0 	[+]
600. 	ESP 	LKT 	Lucia Gonzalez Blanco 	1990 	1 	0 	0 	[+]
601. 	BEL 	LBL 	Joline Goossens 	1985 	1 	0 	0 	[+]
602. 	USA 	NOW 	Devon Gorry 	1981 	1 	0 	0 	[+]
603. 	MEX 	FHT 	Alessandra Grassi Herrera 	1976 	1 	0 	0 	[+]
604. 	GBR 	VIO 	Alex Greenfield 	1990 	1 	0 	0 	[+]
605. 	RSA 	BIZ 	Nicci-Mari Grobler 	1989 	1 	0 	0 	[+]
606. 	SUI 	XYZ 	Valentine Groß 	1991 	1 	0 	0 	[+]
607. 	HKG 	XYZ 	Hui Li Gu 	1989 	1 	0 	0 	[+]
608. 	KOR 	XYZ 	Sungeun Gu 	1984 	1 	0 	0 	[+]
609. 	POL 	ABD 	Paulina Guz 	1991 	1 	0 	0 	[+]
610. 	CAN 	XYZ 	Anne Guzman 	1975 	1 	0 	0 	[+]
611. 	NED 	XYZ 	Alike Haanstra 	1989 	1 	0 	0 	[+]
612. 	MRI 	FUT 	Aurelie Halbwachs 		1 	0 	0 	[+]
613. 	GBR 	XYZ 	Corrine Hall 	1991 	1 	0 	0 	[+]
614. 	AUS 	ZZZ 	Amber Halliday 	1979 	1 	0 	0 	[+]
615. 	GBR 	DPD 	Pippa Handley 	1978 	1 	0 	0 	[+]
616. 	SUI 	XYZ 	Nicole Hanselmann 	1991 	1 	0 	0 	[+]
617. 	DEN 	XYZ 	Nikoline Hansen 	1987 	1 	0 	0 	[+]
618. 	RSA 	BIZ 	Hanlie Hattingh 	1989 	1 	0 	0 	[+]
619. 	USA 	TIB 	Danielle Haulman 	1990 	1 	0 	0 	[+]
620. 	USA 	TIB 	Lauren Hecht 	1987 	1 	0 	0 	[+]
621. 	NED 	RUI 	Anne Heijkoop 	1988 	1 	0 	0 	[+]
622. 	NED 	XYZ 	Annika Heijnen 	1988 	1 	0 	0 	[+]
623. 	SWE 	XYZ 	Hanna Helamb 	1994 	1 	0 	0 	[+]
624. 	MEX 	XYZ 	Monica Hernandez 	1985 	1 	0 	0 	[+]
625. 	GER 	NXX 	Melanie Hessling 	1982 	1 	0 	0 	[+]
626. 	USA 	EXG 	Cari Higgins 	1976 	1 	0 	0 	[+]
627. 	NZL 	XYZ 	Yvette Hill-Willis 	1979 	1 	0 	0 	[+]
628. 	NOR 	XYZ 	Gunn Hilleren 	1967 	1 	0 	0 	[+]
629. 	NED 	SRA 	Maaike Hoek 	1991 	1 	0 	0 	[+]
630. 	NED 	RUI 	Ilona Hoeksma 	1991 	1 	0 	0 	[+]
631. 	GBR 	XYZ 	Alli Holland 	1974 	1 	0 	0 	[+]
632. 	NZL 	XYZ 	Melissa Holt 	1976 	1 	0 	0 	[+]
633. 	NED 	XYZ 	Angeliena Huis 	1970 	1 	0 	0 	[+]
634. 	NED 	XYZ 	Marit Huisman 	1989 	1 	0 	0 	[+]
635. 	SUI 	XYZ 	Rita Imstepf 	1993 	1 	0 	0 	[+]
636. 	BEL 	SPM 	Sarah Ingelbrecht 	1992 	1 	0 	0 	[+]
637. 	MEX 	XYZ 	Roxana Islas Garcia 	1882 	1 	0 	0 	[+]
638. 	AUS 	XYZ 	Lisa Jacobs 	1981 	1 	0 	0 	[+]
639. 	SWE 	AGG 	Madeleine Jacobsson 	1987 	1 	0 	0 	[+]
640. 	NED 	XYZ 	Ruth Jakobsen 	1981 	1 	0 	0 	[+]
641. 	LTU 	XYZ 	Gabriele Jankute 	1993 	1 	0 	0 	[+]
642. 	RSA 	BIZ 	Claudine Janse van Rensburg 	1989 	1 	0 	0 	[+]
643. 	NED 	DPD 	Britt Jansen 	1991 	1 	0 	0 	[+]
644. 	NED 	NWC 	Christel Janssen 	1990 	1 	0 	0 	[+]
645. 	NED 	XYZ 	Esmee Janssen 	1990 	1 	0 	0 	[+]
646. 	CAN 	XYZ 	Krystal Jeffs 	1983 	1 	0 	0 	[+]
647. 	HKG 	XYZ 	Xiu Jie Jiang 	1989 	1 	0 	0 	[+]
648. 	KOR 	XYZ 	You Jin A 	1986 	1 	0 	0 	[+]
649. 	NED 	RUI 	Britt Jochems 	1989 	1 	0 	0 	[+]
650. 	NOR 	HPU 	Cecilie S. Johansen 	1989 	1 	0 	0 	[+]
651. 	NED 	XYZ 	Nathalie Jolink 	1985 	1 	0 	0 	[+]
652. 	GER 	XYZ 	Verena Joos 	1979 	1 	0 	0 	[+]
653. 	NED 	XYZ 	Kim Jorink 	1989 	1 	0 	0 	[+]
654. 	LTU 	VAI 	Urte Juodvalkyte 	1986 	1 	0 	0 	[+]
655. 	USA 	XYZ 	Nicole Justice 	1985 	1 	0 	0 	[+]
656. 	USA 	XYZ 	Emily Kachorek 	1980 	1 	0 	0 	[+]
657. 	SWE 	AGG 	Marie Kallfeldt 	1988 	1 	0 	0 	[+]
658. 	NED 	XYZ 	Janieke Kalsbeek 	1988 	1 	0 	0 	[+]
659. 	NED 	LNL 	Willy Kanis 	1984 	1 	0 	0 	[+]
660. 	NOR 	XYZ 	Thrude Karlsen 	1973 	1 	0 	0 	[+]
661. 	UKR 	XYZ 	Oxana Kashchyshyna 	1978 	1 	0 	0 	[+]
662. 	RUS 	XYZ 	Maria Kazachenko 	1987 	1 	0 	0 	[+]
663. 	NED 	XYZ 	Anneke Kempe 	1990 	1 	0 	0 	[+]
664. 	NED 	ZWH 	Marieke Kempe 	1992 	1 	0 	0 	[+]
