	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
616. 	ITA 	DER 	PROF 	Giairo Ermeti 	1981 	2 	4 	0 	[+]
617. 	DEN 	LIQ 	WT 	Brian Bach Vandborg 	1981 	2 	4 	0 	[+]
618. 	ITA 	ISD 	PROF 	Oscar Gatto 	1985 	2 	2 	0 	[+]
619. 	USA 	RSH 	WT 	Jason McCartney 	1973 	2 	2 	0 	[+]
620. 	NED 	SKS 	PROF 	Koen de Kort 	1982 	2 	0 	0 	[+]
621. 	FRA 	ALM 	WT 	Cyril Dessel 		2 	0 	0 	[+]
622. 	BEL 	QST 	WT 	Iljo Keisse 	1982 	2 	0 	0 	[+]
623. 	LTU 	RSH 	WT 	Tomas Vaitkus 	1982 	2 	0 	0 	[+]
624. 	ITA 	CDC 	CONT 	Domenico Agosta 		1 	0 	0 	[+]
625. 	MEX 	RRC 	CONT 	Moises Aldape 		1 	0 	0 	[+]
626. 	CRC 	GCE 	WT 	Andrey Amador 	1986 	1 	0 	0 	[+]
627. 	ITA 	ASA 	PROF 	Dario Andriotto 		1 	0 	0 	[+]
628. 	ITA 	FLM 	PROF 	Santo Anza 	1980 	1 	0 	0 	[+]
629. 	ESP 	EUS 	WT 	Francisco Aramendia 	1986 	1 	0 	0 	[+]
630. 	BEL 	TSV 	PROF 	Sander Armee 	1985 	1 	0 	0 	[+]
631. 	ITA 	CDC 	CONT 	Luca Ascani 	1983 	1 	0 	0 	[+]
632. 	RSA 	SKY 	WT 	John-Lee Augustyn 	1986 	1 	0 	0 	[+]
633. 	ESP 	EUS 	WT 	Jorge Azanza 	1982 	1 	0 	0 	[+]
634. 	ITA 	FLM 	PROF 	Filippo Baggio 	1988 	1 	0 	0 	[+]
635. 	ITA 	FLM 	PROF 	Paolo Bailetti 	1980 	1 	0 	0 	[+]
636. 	GER 	VBG 	PROF 	Sébastien Baldauf 	1989 	1 	0 	0 	[+]
637. 	ITA 	LAM 	WT 	Alfredo Balloni 	1989 	1 	0 	0 	[+]
638. 	POL 	MRZ 	CONT 	Bartosz Banach 		1 	0 	0 	[+]
639. 	POL 	MRZ 	CONT 	Robert Banach 		1 	0 	0 	[+]
640. 	ITA 	KAT 	WT 	Marco Bandiera 	1984 	1 	0 	0 	[+]
641. 	BEL 	LAN 	PROF 	Koen Barbe 	1981 	1 	0 	0 	[+]
642. 	USA 	BMC 	PROF 	Chris Barton 	1988 	1 	0 	0 	[+]
643. 	POL 	CCC 	PROF 	Dariusz Batek 	1986 	1 	0 	0 	[+]
644. 	ITA 	NIP 	CONT 	Mirko Battaglini 	1987 	1 	0 	0 	[+]
645. 	RUS 	ISD 	PROF 	Maxim Belkov 	1985 	1 	0 	0 	[+]
646. 	GBR 	SAX 	WT 	Jonathan Bellis 	1988 	1 	0 	0 	[+]
647. 	ITA 	LIQ 	WT 	Francesco Bellotti 	1979 	1 	0 	0 	[+]
648. 	AUT 	VBG 	PROF 	Josef Benetseder 	1983 	1 	0 	0 	[+]
649. 	JPN 	RSH 	WT 	Fumiyuki Beppu 	1983 	1 	0 	0 	[+]
650. 	FRA 	ALM 	WT 	Julien Berard 	1987 	1 	0 	0 	[+]
651. 	MDA 	DER 	PROF 	Oleg Berdos 	1987 	1 	0 	0 	[+]
652. 	FRA 	BBO 	PROF 	Giovanni Bernaudeau 	1983 	1 	0 	0 	[+]
653. 	ITA 	LAM 	WT 	Lorenzo Bernucci 		1 	0 	0 	[+]
654. 	FRA 	CMO 	PROF 	Eric Berthou 	1980 	1 	0 	0 	[+]
655. 	ITA 	AND 	PROF 	Thomas Bertolini 	1988 	1 	0 	0 	[+]
656. 	BEL 	LAN 	PROF 	Jonathan Bertrand 	1988 	1 	0 	0 	[+]
657. 	FRA 	SAU 	PROF 	Cyril Bessy 	1986 	1 	0 	0 	[+]
658. 	NZL 	RSH 	WT 	Sam Bewley 	1987 	1 	0 	0 	[+]
659. 	FRA 	BBO 	PROF 	Freddy Bichot 		1 	0 	0 	[+]
660. 	ITA 	CSF 	PROF 	Alessandro Bisolti 	1985 	1 	0 	0 	[+]
661. 	FRA 	COF 	PROF 	Guillaume Blot 	1985 	1 	0 	0 	[+]
662. 	POL 	CCC 	PROF 	Lukasz Bodnar 	1982 	1 	0 	0 	[+]
663. 	FRA 	KAT 	WT 	Laszio Bodrogi 	1976 	1 	0 	0 	[+]
664. 	FRA 	ALM 	WT 	Guillaume Bonnafond 	1987 	1 	0 	0 	[+]
665. 	FRA 	FDJ 	WT 	Olivier Bonnaire 	1983 	1 	0 	0 	[+]
666. 	ITA 	LAM 	WT 	Matteo Bono 	1983 	1 	0 	0 	[+]
667. 	ITA 	DER 	PROF 	Stefano Borchi 	1987 	1 	0 	0 	[+]
668. 	FRA 	BBO 	PROF 	Franck Bouyer 	1974 	1 	0 	0 	[+]
669. 	ITA 	DER 	PROF 	Giorgio Brambilla 	1988 	1 	0 	0 	[+]
670. 	BEL 	OLO 	WT 	Christophe Brandt 		1 	0 	0 	[+]
671. 	FRA 	COF 	PROF 	Mickaël Buffaz 	1979 	1 	0 	0 	[+]
672. 	UKR 	LAM 	WT 	Vitaliy Buts 	1986 	1 	0 	0 	[+]
673. 	ESP 	ACA 	PROF 	Antonio Cabello 	1990 	1 	0 	0 	[+]
674. 	ITA 	CDC 	CONT 	Daniele Callegarin 	1982 	1 	0 	0 	[+]
675. 	ESP 	ACA 	PROF 	Manuel Calvente 		1 	0 	0 	[+]
676. 	FRA 	SKY 	WT 	Sylvain Calzati 		1 	0 	0 	[+]
677. 	BRA 	SJC 	PROF 	Armando Camargo 		1 	0 	0 	[+]
678. 	ITA 	VBG 	PROF 	Piergiorgio Camussa 		1 	0 	0 	[+]
679. 	ITA 	FLM 	PROF 	Donato Cannone 		1 	0 	0 	[+]
680. 	ITA 	VBG 	PROF 	Andrea Capelli 		1 	0 	0 	[+]
681. 	USA 	GRM 	WT 	Kirk Carlsen 		1 	0 	0 	[+]
682. 	ESP 	ACA 	PROF 	Sergio Carrasco 	1985 	1 	0 	0 	[+]
683. 	ESP 	XAC 	PROF 	Carlos Castaño 		1 	0 	0 	[+]
684. 	ESP 	EUS 	WT 	Jonathan Castroviejo 	1987 	1 	0 	0 	[+]
685. 	ITA 	DER 	PROF 	Marco Cattaneo 		1 	0 	0 	[+]
686. 	ITA 	FLM 	PROF 	Luca Celli 		1 	0 	0 	[+]
687. 	NED 	SKS 	PROF 	Robin Chaigneau 	1988 	1 	0 	0 	[+]
688. 	ARG 	SJC 	PROF 	Francisco Chamorro 	1981 	1 	0 	0 	[+]
689. 	FRA 	FDJ 	WT 	Mikael Cherel 	1986 	1 	0 	0 	[+]
690. 	POL 	MRZ 	CONT 	Pawel Cieslik 	1986 	1 	0 	0 	[+]
691. 	AUS 	ISD 	PROF 	Simon Clarke 	1986 	1 	0 	0 	[+]
692. 	ITA 	ASA 	PROF 	Massimo Codol 	1973 	1 	0 	0 	[+]
693. 	ITA 	ISD 	PROF 	Alessandro Colo 		1 	0 	0 	[+]
694. 	ITA 	CSF 	PROF 	Alberto Contoli 	1987 	1 	0 	0 	[+]
695. 	ITA 	DER 	PROF 	Claudio Corioni 	1982 	1 	0 	0 	[+]
696. 	POR 	CTT 	PROF 	João Correia 		1 	0 	0 	[+]
697. 	ITA 	FOT 	WT 	Marco Corti 	1986 	1 	0 	0 	[+]
698. 	FRA 	BBO 	PROF 	Jérôme Cousin 	1989 	1 	0 	0 	[+]
699. 	FRA 	SAU 	PROF 	Cédric Coutouly 		1 	0 	0 	[+]
700. 	USA 	GRM 	WT 	Steven Cozza 	1985 	1 	0 	0 	[+]
701. 	BEL 	OLO 	WT 	Wilfried Cretskens 		1 	0 	0 	[+]
702. 	ITA 	DER 	PROF 	Claudio Cucinotta 		1 	0 	0 	[+]
703. 	NED 	SKS 	PROF 	Roy Curvers 	1979 	1 	0 	0 	[+]
704. 	FRA 	COF 	PROF 	Rémy Cusin 	1986 	1 	0 	0 	[+]
705. 	BEL 	OLO 	WT 	Glenn D'Hollander 		1 	0 	0 	[+]
706. 	ITA 	LAM 	WT 	Mauro Da Dalto 	1981 	1 	0 	0 	[+]
707. 	KAZ 	AST 	WT 	Scott Davis 		1 	0 	0 	[+]
708. 	BEL 	SKS 	PROF 	Bert De Backer 	1984 	1 	0 	0 	[+]
709. 	BEL 	TSV 	PROF 	Kenny De Ketele 	1985 	1 	0 	0 	[+]
710. 	ESP 	EUS 	WT 	Sergio De Lis 		1 	0 	0 	[+]
711. 	ITA 	ISD 	PROF 	Pierpaolo De Negri 	1986 	1 	0 	0 	[+]
712. 	ITA 	ASA 	PROF 	Roberto De Patre 	1988 	1 	0 	0 	[+]
713. 	ESP 	XAC 	PROF 	Jose De Segovia 	1982 	1 	0 	0 	[+]
714. 	BEL 	MRM 	WT 	Wim De Vocht 	1982 	1 	0 	0 	[+]
715. 	NED 	LAN 	PROF 	Hans Dekkers 	1981 	1 	0 	0 	[+]
716. 	FRA 	SAU 	PROF 	Anthony Delaplace 	1989 	1 	0 	0 	[+]
717. 	BEL 	LAN 	PROF 	Sébastien Delfosse 	1982 	1 	0 	0 	[+]
718. 	FRA 	SKS 	PROF 	David Deroo 		1 	0 	0 	[+]
719. 	ITA 	ASA 	PROF 	Francesco Di Paolo 	1982 	1 	0 	0 	[+]
720. 	BRA 	SJC 	PROF 	Robson Carlos Ribeiro Dias 		1 	0 	0 	[+]
721. 	LUX 	SAX 	WT 	Laurent Didier 	1984 	1 	0 	0 	[+]
722. 	KAZ 	AST 	WT 	Valeriy Dmitriyev 		1 	0 	0 	[+]
723. 	BEL 	LAN 	PROF 	Bart Dockx 		1 	0 	0 	[+]
724. 	BEL 	THR 	WT 	Gert Dockx 	1988 	1 	0 	0 	[+]
725. 	JPN 	SKS 	PROF 	Yukihiro Doi 	1983 	1 	0 	0 	[+]
726. 	ESP 	XAC 	PROF 	Gustavo Dominguez 		1 	0 	0 	[+]
727. 	ITA 	ASA 	PROF 	Alessandro Donati 	1979 	1 	0 	0 	[+]
728. 	POL 	CCC 	PROF 	Aleksander Dorozala 		1 	0 	0 	[+]
729. 	FRA 	LAN 	PROF 	Mathieu Drouilly 		1 	0 	0 	[+]
730. 	FRA 	GCE 	WT 	Mathieu Drujon 	1983 	1 	0 	0 	[+]
731. 	POL 	MRZ 	CONT 	Wojciech Dybel 		1 	0 	0 	[+]
732. 	AUT 	FOT 	WT 	Markus Eibegger 	1984 	1 	0 	0 	[+]
733. 	GER 	MRM 	WT 	Markus Eichler 	1982 	1 	0 	0 	[+]
734. 	NED 	OLO 	WT 	Michiel Elijzen 		1 	0 	0 	[+]
735. 	NED 	QST 	WT 	Addy Engels 		1 	0 	0 	[+]
736. 	RUS 	KAT 	WT 	Nikita Eskov 	1983 	1 	0 	0 	[+]
737. 	ESP 	ACA 	PROF 	Juan Javier Estrada 	1981 	1 	0 	0 	[+]
738. 	GBR 	FOT 	WT 	Thomas Faiers 		1 	0 	0 	[+]
739. 	ITA 	ASA 	PROF 	Francesco Failli 	1983 	1 	0 	0 	[+]
740. 	AUT 	VBG 	PROF 	Clemens Fankhauser 	1985 	1 	0 	0 	[+]
741. 	ITA 	ASA 	PROF 	Alessandro Fantini 		1 	0 	0 	[+]
742. 	CHN 	SKS 	PROF 	Han Feng 	1985 	1 	0 	0 	[+]
743. 	ESP 	XAC 	PROF 	Delio Fernandez 	1986 	1 	0 	0 	[+]
744. 	ITA 	CMO 	PROF 	Raffaele Ferrara 		1 	0 	0 	[+]
745. 	GER 	MRM 	WT 	Thomas Fothen 	1983 	1 	0 	0 	[+]
746. 	FRA 	CMO 	PROF 	Sebastien Fournet Fayard 		1 	0 	0 	[+]
747. 	SUI 	BMC 	PROF 	Thomas Frei 	1985 	1 	0 	0 	[+]
748. 	ITA 	FLM 	PROF 	Cristiano Fumagalli 		1 	0 	0 	[+]
749. 	ITA 	CSF 	PROF 	Michele Gaia 		1 	0 	0 	[+]
750. 	GER 	MRM 	WT 	Artur Gajek 		1 	0 	0 	[+]
751. 	ESP 	GCE 	WT 	Jose Garcia 		1 	0 	0 	[+]
752. 	ESP 	XAC 	PROF 	Marcos Garcia 	1986 	1 	0 	0 	[+]
753. 	ESP 	XAC 	PROF 	Rodrigo Garcia 		1 	0 	0 	[+]
754. 	BEL 	VAC 	PROF 	Gorik Gardeyn 	1980 	1 	0 	0 	[+]
755. 	LUX 	ALM 	WT 	Ben Gastauer 	1987 	1 	0 	0 	[+]
756. 	FRA 	BBO 	PROF 	Damien Gaudin 	1986 	1 	0 	0 	[+]
757. 	FRA 	BBO 	PROF 	Cyril Gautier 	1987 	1 	0 	0 	[+]
758. 	ITA 	CSF 	PROF 	Mattia Gavazzi 	1983 	1 	0 	0 	[+]
759. 	FRA 	BBO 	PROF 	Yohann Gène 	1981 	1 	0 	0 	[+]
760. 	FRA 	SKS 	PROF 	Alexandre Geniez 	1988 	1 	0 	0 	[+]
761. 	ITA 	CMO 	PROF 	Diego Genovesi 		1 	0 	0 	[+]
762. 	ITA 	FLM 	PROF 	Massimiliano Gentili 		1 	0 	0 	[+]
763. 	BEL 	THR 	WT 	Jan Ghyselinck 	1988 	1 	0 	0 	[+]
764. 	ARG 	SJC 	PROF 	Jorge Giacinti 	1974 	1 	0 	0 	[+]
765. 	SUI 	FOT 	WT 	Noé Gianetti 	1989 	1 	0 	0 	[+]
766. 	ITA 	FLM 	PROF 	Leonardo Giordani 	1977 	1 	0 	0 	[+]
767. 	ITA 	FLM 	PROF 	Edoardo Girardi 	1985 	1 	0 	0 	[+]
768. 	ITA 	AND 	PROF 	Massimo Giunti 		1 	0 	0 	[+]
769. 	NED 	SKS 	PROF 	Floris Goesinnen 		1 	0 	0 	[+]
770. 	BRA 	SJC 	PROF 	Soelito Gohr 		1 	0 	0 	[+]
771. 	POL 	VAC 	PROF 	Michal Golas 	1984 	1 	0 	0 	[+]
772. 	SLO 	DER 	PROF 	Jure Golcer 	1977 	1 	0 	0 	[+]
773. 	BEL 	LAN 	PROF 	Benjamin Gourgue 	1986 	1 	0 	0 	[+]
774. 	ITA 	LAM 	WT 	Andrea Grendene 		1 	0 	0 	[+]
775. 	ITA 	CMO 	PROF 	Paride Grillo 		1 	0 	0 	[+]
776. 	NZL 	FDJ 	WT 	Timothy Gudsell 		1 	0 	0 	[+]
777. 	ITA 	VBG 	PROF 	Alexander Gufler 		1 	0 	0 	[+]
778. 	DEN 	THR 	WT 	Rasmus Guldhammer 	1989 	1 	0 	0 	[+]
779. 	UKR 	CTT 	PROF 	Volodymir Gustov 	1977 	1 	0 	0 	[+]
780. 	ESP 	RRC 	CONT 	Jose Enrique Gutierrez 	1974 	1 	0 	0 	[+]
781. 	ESP 	FOT 	WT 	David Gutierrez G. 	1982 	1 	0 	0 	[+]
782. 	ESP 	FOT 	WT 	David Gutierrez P. 	1987 	1 	0 	0 	[+]
783. 	FRA 	BBO 	PROF 	Said Haddou 	1982 	1 	0 	0 	[+]
784. 	POL 	MRZ 	CONT 	Wojciech Halejak 		1 	0 	0 	[+]
785. 	AUT 	VBG 	PROF 	Rene Haselbacher 		1 	0 	0 	[+]
786. 	DEN 	SAX 	WT 	Frank Hoj 		1 	0 	0 	[+]
787. 	SUI 	VBG 	PROF 	Reto Hollenstein 	1985 	1 	0 	0 	[+]
788. 	NED 	ASA 	PROF 	Reinier Honig 	1983 	1 	0 	0 	[+]
789. 	POL 	CCC 	PROF 	Adrian Honkisz 	1988 	1 	0 	0 	[+]
790. 	FRA 	SKS 	PROF 	Steve Houanard 	1986 	1 	0 	0 	[+]
791. 	BEL 	QST 	WT 	Kurt Hovelynck 	1981 	1 	0 	0 	[+]
792. 	AUS 	THR 	WT 	Leigh Howard 	1989 	1 	0 	0 	[+]
793. 	AUT 	VBG 	PROF 	Dominik Hrinkow 	1988 	1 	0 	0 	[+]
794. 	FRA 	SKS 	PROF 	Yann Huguet 	1984 	1 	0 	0 	[+]
795. 	FRA 	SKS 	PROF 	Thierry Hupond 	1984 	1 	0 	0 	[+]
796. 	KAZ 	AST 	WT 	Valentin Iglinskiy 	1984 	1 	0 	0 	[+]
797. 	RSA 	RSH 	WT 	Daryl Impey 	1984 	1 	0 	0 	[+]
798. 	RUS 	XAC 	PROF 	Vladimir Isaychev 	1986 	1 	0 	0 	[+]
799. 	POL 	MRZ 	CONT 	Blazej Janiaczyk 	1983 	1 	0 	0 	[+]
800. 	POL 	CCC 	PROF 	Sylwester Janiszewski 	1988 	1 	0 	0 	[+]
801. 	FRA 	SAU 	PROF 	Fabrice Jeandesboz 	1984 	1 	0 	0 	[+]
802. 	FRA 	GCE 	WT 	Arnold Jeannesson 	1986 	1 	0 	0 	[+]
803. 	FRA 	BBO 	PROF 	Vincent Jerome 	1984 	1 	0 	0 	[+]
804. 	POL 	CCC 	PROF 	Krzysztof Jezowski 		1 	0 	0 	[+]
805. 	CHN 	SKS 	PROF 	Cheng Ji 	1987 	1 	0 	0 	[+]
806. 	CHN 	SKS 	PROF 	Long Jin 		1 	0 	0 	[+]
807. 	DEN 	SAX 	WT 	Jonas Aaen Jørgensen 	1986 	1 	0 	0 	[+]
808. 	BEL 	TSV 	PROF 	Stijn Joseph 		1 	0 	0 	[+]
809. 	BRA 	SJC 	PROF 	Tiego Gasparotto Justo 		1 	0 	0 	[+]
810. 	BEL 	OLO 	WT 	Olivier Kaisen 	1983 	1 	0 	0 	[+]
811. 	GBR 	SKY 	WT 	Peter Kennaugh 	1989 	1 	0 	0 	[+]
812. 	POL 	CCC 	PROF 	Tomasz Kiendys 	1977 	1 	0 	0 	[+]
813. 	USA 	CTT 	PROF 	Ted King 	1983 	1 	0 	0 	[+]
814. 	KAZ 	AST 	WT 	Roman Kireyev 		1 	0 	0 	[+]
815. 	DEN 	SAX 	WT 	Kasper Klostergaard 	1983 	1 	0 	0 	[+]
816. 	GER 	MRM 	WT 	Roger Kluge 	1986 	1 	0 	0 	[+]
817. 	NED 	MRM 	WT 	Servais Knaven 		1 	0 	0 	[+]
818. 	SUI 	BMC 	PROF 	Martin Kohler 	1985 	1 	0 	0 	[+]
819. 	POL 	MRZ 	CONT 	Mateusz Komar 	1985 	1 	0 	0 	[+]
820. 	UKR 	ISD 	PROF 	Vitaly Kondrut 	1984 	1 	0 	0 	[+]
821. 	SVK 	XYZ 		Martin Kostelnicak 	1986 	1 	0 	0 	[+]
822. 	UKR 	ISD 	PROF 	Denys Kostyuk 	1982 	1 	0 	0 	[+]
823. 	RUS 	RAB 	WT 	Dmitriy Kozontchuk 	1984 	1 	0 	0 	[+]
824. 	POL 	MRZ 	CONT 	Piotr Krajewski 		1 	0 	0 	[+]
825. 	RUS 	KAT 	WT 	Timofey Kritskiy 	1987 	1 	0 	0 	[+]
826. 	FRA 	ALM 	WT 	Yuriy Krivtsov 	1979 	1 	0 	0 	[+]
827. 	UKR 	ISD 	PROF 	Dmytro Kryvtsov 	1985 	1 	0 	0 	[+]
828. 	POL 	MRZ 	CONT 	Krzysztof Krzywy 	1978 	1 	0 	0 	[+]
829. 	BLR 	QST 	WT 	Andrei Kunitski 		1 	0 	0 	[+]
830. 	UKR 	ISD 	PROF 	Oleksandr Kvachuk 	1983 	1 	0 	0 	[+]
831. 	DEN 	QST 	WT 	Thomas Vedel Kvist 		1 	0 	0 	[+]
832. 	ITA 	DER 	PROF 	Sergio Lagana 	1982 	1 	0 	0 	[+]
833. 	FRA 	BBO 	PROF 	Guillaume Le Floch 		1 	0 	0 	[+]
834. 	ESP 	ACA 	PROF 	Pablo Lechuga 	1990 	1 	0 	0 	[+]
835. 	CHN 	RSH 	WT 	Fuyu Li 		1 	0 	0 	[+]
836. 	POL 	CCC 	PROF 	Tomasz Lisowicz 		1 	0 	0 	[+]
837. 	SWE 	OLO 	WT 	Jonas Ljungblad 	1979 	1 	0 	0 	[+]
838. 	ITA 	AND 	PROF 	Alberto Loddo 		1 	0 	0 	[+]
839. 	ITA 	ISD 	PROF 	Paolo Longo Borghini 	1980 	1 	0 	0 	[+]
840. 	SUI 	LAM 	WT 	David Loosli 		1 	0 	0 	[+]
841. 	ITA 	CDC 	CONT 	Domenico Loria 		1 	0 	0 	[+]
842. 	ITA 	CDC 	CONT 	Eugenio Loria 		1 	0 	0 	[+]
843. 	FRA 	ALM 	WT 	Julien Loubet 	1985 	1 	0 	0 	[+]
844. 	USA 	BMC 	PROF 	Jeff Louder 	1977 	1 	0 	0 	[+]
845. 	AUS 	GRM 	WT 	Trent Lowe 		1 	0 	0 	[+]
846. 	ITA 	FLM 	PROF 	Fabrizio Lucciola 		1 	0 	0 	[+]
847. 	AUT 	VBG 	PROF 	Philipp Ludescher 		1 	0 	0 	[+]
848. 	DEN 	SAX 	WT 	Anders Lund 	1985 	1 	0 	0 	[+]
849. 	MEX 	RRC 	CONT 	Luis Macias 		1 	0 	0 	[+]
850. 	ESP 	GCE 	WT 	Angel Madrazo 	1988 	1 	0 	0 	[+]
851. 	BEL 	QST 	WT 	Nikolas Maes 	1986 	1 	0 	0 	[+]
852. 	MEX 	RRC 	CONT 	Juan Pablo Magallanes 		1 	0 	0 	[+]
853. 	ITA 	LAM 	WT 	Enrico Magazzini 		1 	0 	0 	[+]
854. 	ESP 	RRC 	CONT 	Francisco Mancebo 	1976 	1 	0 	0 	[+]
855. 	ITA 	ISD 	PROF 	Salvatore Mancuso 	1986 	1 	0 	0 	[+]
856. 	EST 	ALM 	WT 	Rene Mandri 		1 	0 	0 	[+]
857. 	ITA 	CSF 	PROF 	Alan Marangoni 	1984 	1 	0 	0 	[+]
858. 	ITA 	AND 	PROF 	Damiano Margutti 	1986 	1 	0 	0 	[+]
859. 	FRA 	SAU 	PROF 	Jean-Marc Marino 	1983 	1 	0 	0 	[+]
860. 	ESP 	RRC 	CONT 	Florentino Marquez 		1 	0 	0 	[+]
861. 	FRA 	SAU 	PROF 	Rony Martias 	1980 	1 	0 	0 	[+]
862. 	ITA 	ASA 	PROF 	Ruggero Marzoli 	1976 	1 	0 	0 	[+]
863. 	ITA 	ASA 	PROF 	Andrea Masciarelli 	1982 	1 	0 	0 	[+]
864. 	ITA 	ASA 	PROF 	Simone Masciarelli 	1980 	1 	0 	0 	[+]
865. 	ITA 	FLM 	PROF 	Alessandro Maserati 		1 	0 	0 	[+]
866. 	ESP 	AND 	PROF 	Luis Angel Mate 	1984 	1 	0 	0 	[+]
867. 	POL 	CCC 	PROF 	Bartlomiej Matysiak 	1984 	1 	0 	0 	[+]
868. 	ARG 	SJC 	PROF 	Matias Medici 		1 	0 	0 	[+]
869. 	BEL 	FDJ 	WT 	Gianni Meersman 	1985 	1 	0 	0 	[+]
870. 	ESP 	FOT 	WT 	Pedro Merino 		1 	0 	0 	[+]
871. 	ITA 	FOT 	WT 	Michele Merlo 	1984 	1 	0 	0 	[+]
872. 	AUS 	GRM 	WT 	Cameron Meyer 	1988 	1 	0 	0 	[+]
873. 	AUS 	GRM 	WT 	Travis Meyer 	1989 	1 	0 	0 	[+]
874. 	ESP 	EUS 	WT 	Miguel Minguez 	1988 	1 	0 	0 	[+]
875. 	ITA 	ISD 	PROF 	Gianluca Mirenda 		1 	0 	0 	[+]
876. 	ITA 	DER 	PROF 	Matteo Montaguti 	1984 	1 	0 	0 	[+]
877. 	ARG 	ACA 	PROF 	Jorge Martin Montenegro 		1 	0 	0 	[+]
878. 	SUI 	BMC 	PROF 	Alexandre Moos 		1 	0 	0 	[+]
879. 	BRA 	SJC 	PROF 	Fabricio Morandi 		1 	0 	0 	[+]
880. 	BRA 	SJC 	PROF 	Mauricio Morandi 		1 	0 	0 	[+]
881. 	FRA 	FDJ 	WT 	Francis Mourey 	1980 	1 	0 	0 	[+]
882. 	POL 	DHL 	CONT 	Mateusz Mroz 		1 	0 	0 	[+]
883. 	KAZ 	RSH 	WT 	Dmitriy Muravyev 	1979 	1 	0 	0 	[+]
884. 	USA 	BMC 	PROF 	John Murphy 	1984 	1 	0 	0 	[+]
885. 	BRA 	SJC 	PROF 	Magno Nazaret 	1986 	1 	0 	0 	[+]
886. 	ITA 	DER 	PROF 	Fabio Negri 		1 	0 	0 	[+]
887. 	BEL 	TSV 	PROF 	Stijn Neirynck 	1985 	1 	0 	0 	[+]
888. 	KAZ 	AST 	WT 	Yevgeni Nepomnyachsniy 	1987 	1 	0 	0 	[+]
889. 	GER 	MRM 	WT 	Dominik Nerz 	1989 	1 	0 	0 	[+]
890. 	BEL 	TSV 	PROF 	Maarten Neyens 	1985 	1 	0 	0 	[+]
891. 	GER 	RAB 	WT 	Grischa Niermann 	1975 	1 	0 	0 	[+]
892. 	ITA 	FLM 	PROF 	Andrea Noè 	1969 	1 	0 	0 	[+]
893. 	NOR 	SKY 	WT 	Lars Nordhaug 	1984 	1 	0 	0 	[+]
894. 	ESP 	AST 	WT 	Benjamin Noval 	1979 	1 	0 	0 	[+]
895. 	ESP 	CTT 	PROF 	Joaquin Novoa 		1 	0 	0 	[+]
896. 	USA 	BMC 	PROF 	Scott Nydam 		1 	0 	0 	[+]
897. 	BEL 	LAN 	PROF 	Sven Nys 	1976 	1 	0 	0 	[+]
898. 	VEN 	AND 	PROF 	Carlos Jose Ochoa 	1980 	1 	0 	0 	[+]
899. 	POR 	XAC 	PROF 	Nelson Oliveira 	1989 	1 	0 	0 	[+]
900. 	ITA 	VAC 	PROF 	Alberto Ongarato 	1975 	1 	0 	0 	[+]
901. 	ESP 	ACA 	PROF 	Manuel Ortega 		1 	0 	0 	[+]
902. 	ESP 	ASA 	PROF 	Didac Ortega 		1 	0 	0 	[+]
903. 	POL 	MRZ 	CONT 	Lukasz Osiecki 		1 	0 	0 	[+]
904. 	BRA 	SJC 	PROF 	Luciano Andre Mendonça Pagliarini 		1 	0 	0 	[+]
905. 	UKR 	ISE 	CONT 	Anatoliy Pakthusov 	1985 	1 	0 	0 	[+]
906. 	ITA 	ASA 	PROF 	Giuseppe Palumbo 		1 	0 	0 	[+]
907. 	FRA 	COF 	PROF 	Rémi Pauriol 	1982 	1 	0 	0 	[+]
908. 	BEL 	LAN 	PROF 	Kevin Peeters 	1987 	1 	0 	0 	[+]
909. 	COL 	RRC 	CONT 	Victor Hugo Peña 	1974 	1 	0 	0 	[+]
910. 	ESP 	AST 	WT 	Oscar Pereiro 		1 	0 	0 	[+]
911. 	ESP 	EUS 	WT 	Alan Perez 	1982 	1 	0 	0 	[+]
912. 	ITA 	CMO 	PROF 	Enrico Peruffo 		1 	0 	0 	[+]
913. 	USA 	GRM 	WT 	Thomas Peterson 	1986 	1 	0 	0 	[+]
914. 	ITA 	CMO 	PROF 	Andrea Piechele 	1987 	1 	0 	0 	[+]
915. 	ESP 	ACA 	PROF 	Antonio Piedra 	1985 	1 	0 	0 	[+]
916. 	ITA 	AND 	PROF 	Fabrice Piemontesi 		1 	0 	0 	[+]
917. 	ITA 	ASA 	PROF 	Luca Pierfelici 		1 	0 	0 	[+]
918. 	ITA 	CSF 	PROF 	Stefano Pirazzi 	1987 	1 	0 	0 	[+]
919. 	ITA 	LAM 	WT 	Simone Ponzi 	1987 	1 	0 	0 	[+]
920. 	FRA 	SKY 	WT 	Nicolas Portal 		1 	0 	0 	[+]
921. 	FRA 	SAU 	PROF 	Stéphane Poulhiès 	1985 	1 	0 	0 	[+]
922. 	NED 	VAC 	PROF 	Matthé Pronk 		1 	0 	0 	[+]
923. 	ESP 	CTT 	PROF 	Oscar Pujol 	1983 	1 	0 	0 	[+]
924. 	ITA 	CMO 	PROF 	Antonio Quadranti 		1 	0 	0 	[+]
925. 	FRA 	BBO 	PROF 	Perrig Quemeneur 	1984 	1 	0 	0 	[+]
926. 	KAZ 	AST 	WT 	Bolat Raimbekov 		1 	0 	0 	[+]
